Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.0530          14.0117      10.0810       3.9307   675.8
1.0540          14.0384      10.0789       3.9595   680.7
1.0550          14.0639      10.0791       3.9849   685.1
1.0560          14.0453      10.0818       3.9635   681.4
1.0570          14.0259      10.0861       3.9398   677.3
1.0580          13.9866      10.0913       3.8953   669.7
1.0590          13.9619      10.0981       3.8637   664.2
1.0600          13.9688      10.1067       3.8621   664.0
1.0610          13.9542      10.1162       3.8379   659.8
1.0620          13.9198      10.1268       3.7930   652.1
1.0630          13.9166      10.1388       3.7778   649.5
1.0640          13.9133      10.1516       3.7618   646.7
1.0650          13.9139      10.1655       3.7484   644.4
1.0660          13.9242      10.1807       3.7436   643.6
1.0670          13.9195      10.1963       3.7232   640.1
1.0680          13.9048      10.2122       3.6926   634.8
1.0690          13.8797      10.2285       3.6512   627.7
1.0700          13.8717      10.2446       3.6272   623.6
1.0710          13.8879      10.2612       3.6267   623.5
1.0720          13.8716      10.2773       3.5944   617.9
1.0730          13.9133      10.2930       3.6204   622.4
1.0740          13.9170      10.3081       3.6089   620.4
1.0750          13.8968      10.3224       3.5744   614.5
1.0760          13.8552      10.3355       3.5197   605.1
1.0770          13.8518      10.3475       3.5043   602.5
1.0780          13.8506      10.3584       3.4923   600.4
1.0790          13.8852      10.3678       3.5174   604.7
1.0800          13.8964      10.3756       3.5207   605.3
1.0810          13.8956      10.3820       3.5136   604.1
1.0820          13.9059      10.3857       3.5203   605.2
1.0830          13.9256      10.3875       3.5381   608.3
1.0840          13.9260      10.3869       3.5391   608.4
1.0850          13.9072      10.3843       3.5229   605.7
1.0860          13.8906      10.3804       3.5102   603.5
1.0870          13.8449      10.3749       3.4699   596.5
1.0880          13.8314      10.3689       3.4626   595.3
1.0890          13.7878      10.3622       3.4256   588.9
1.0900          13.8138      10.3554       3.4584   594.6
1.0910          13.8057      10.3487       3.4570   594.3
1.0920          13.7653      10.3417       3.4236   588.6
1.0930          13.7559      10.3348       3.4211   588.2
1.0940          13.7477      10.3282       3.4195   587.9
1.0950          13.7599      10.3225       3.4374   591.0
1.0960          13.7641      10.3180       3.4460   592.4
1.0970          13.7551      10.3147       3.4404   591.5
1.0980          13.7630      10.3128       3.4502   593.2
1.0990          13.7727      10.3126       3.4600   594.8
1.1000          13.7444      10.3142       3.4302   589.7
1.1010          13.7543      10.3175       3.4367   590.8
1.1020          13.7626      10.3223       3.4403   591.5
1.1030          13.7428      10.3284       3.4144   587.0
1.1040          13.7708      10.3358       3.4350   590.5
1.1050          13.7560      10.3445       3.4115   586.5
1.1060          13.7946      10.3543       3.4403   591.5
1.1070          13.7653      10.3651       3.4001   584.5
1.1080          13.7816      10.3768       3.4047   585.3
1.1090          13.7564      10.3885       3.3679   579.0
1.1100          13.7585      10.4010       3.3575   577.2
1.1110          13.7349      10.4141       3.3208   570.9
1.1120          13.7340      10.4270       3.3070   568.5
1.1130          13.7508      10.4392       3.3116   569.3
1.1140          13.7599      10.4504       3.3095   569.0
1.1150          13.7668      10.4601       3.3067   568.5
1.1160          13.7296      10.4683       3.2613   560.7
1.1170          13.7390      10.4755       3.2635   561.1
1.1180          13.7303      10.4818       3.2485   558.5
1.1190          13.7342      10.4875       3.2467   558.2
1.1200          13.7070      10.4938       3.2132   552.4
1.1210          13.6472      10.5001       3.1471   541.0
1.1220          13.6251      10.5057       3.1195   536.3
1.1230          13.6185      10.5095       3.1090   534.5
1.1240          13.6124      10.5121       3.1003   533.0
1.1250          13.6115      10.5132       3.0984   532.7
1.1260          13.5989      10.5119       3.0870   530.7
1.1270          13.6039      10.5096       3.0943   532.0
1.1280          13.5806      10.5061       3.0745   528.6
1.1290          13.5584      10.5004       3.0580   525.7
1.1300          13.5565      10.4938       3.0627   526.5
1.1310          13.5464      10.4865       3.0599   526.1
1.1320          13.5528      10.4782       3.0746   528.6
1.1330          13.5141      10.4684       3.0457   523.6
1.1340          13.5075      10.4573       3.0502   524.4
1.1350          13.5091      10.4454       3.0637   526.7
1.1360          13.4840      10.4320       3.0520   524.7
1.1370          13.4506      10.4169       3.0337   521.6
1.1380          13.4553      10.4003       3.0550   525.2
1.1390          13.4640      10.3827       3.0813   529.7
1.1400          13.4559      10.3646       3.0913   531.5
1.1410          13.4562      10.3460       3.1102   534.7
1.1420          13.4516      10.3278       3.1238   537.0
1.1430          13.4251      10.3096       3.1155   535.6
1.1440          13.4261      10.2911       3.1350   539.0
1.1450          13.4267      10.2724       3.1543   542.3
1.1460          13.4374      10.2540       3.1834   547.3
1.1470          13.4438      10.2358       3.2080   551.5
1.1480          13.4409      10.2179       3.2230   554.1
1.1490          13.4197      10.2006       3.2191   553.4
1.1500          13.4323      10.1838       3.2485   558.5
1.1510          13.4508      10.1675       3.2833   564.5
1.1520          13.4411      10.1513       3.2898   565.6
1.1530          13.4070      10.1363       3.2707   562.3
1.1540          13.3836      10.1224       3.2612   560.7
1.1550          13.3980      10.1094       3.2886   565.4
1.1560          13.3881      10.0975       3.2906   565.7
1.1570          13.3829      10.0869       3.2960   566.6
1.1580          13.3923      10.0770       3.3153   570.0
1.1590          13.3790      10.0681       3.3109   569.2
1.1600          13.3818      10.0609       3.3209   570.9
1.1610          13.3765      10.0548       3.3217   571.1
1.1620          13.3829      10.0488       3.3341   573.2
1.1630          13.3813      10.0430       3.3383   573.9
1.1640          13.3758      10.0377       3.3381   573.9
1.1650          13.3641      10.0329       3.3313   572.7
1.1660          13.3553      10.0281       3.3272   572.0
1.1670          13.3352      10.0234       3.3118   569.4
1.1680          13.3466      10.0183       3.3284   572.2
1.1690          13.3381      10.0123       3.3257   571.8
1.1700          13.3351      10.0059       3.3292   572.4
1.1710          13.3534       9.9989       3.3545   576.7
1.1720          13.3686       9.9911       3.3775   580.7
1.1730          13.3843       9.9828       3.4015   584.8
1.1740          13.3586       9.9738       3.3848   581.9
1.1750          13.3298       9.9650       3.3648   578.5
1.1760          13.3366       9.9561       3.3805   581.2
1.1770          13.3328       9.9473       3.3855   582.0
1.1780          13.3144       9.9390       3.3754   580.3
1.1790          13.3175       9.9319       3.3855   582.0
1.1800          13.3186       9.9264       3.3922   583.2
1.1810          13.3241       9.9229       3.4012   584.7
1.1820          13.3192       9.9220       3.3973   584.1
1.1830          13.3091       9.9235       3.3856   582.1
1.1840          13.3152       9.9277       3.3875   582.4
1.1850          13.3268       9.9347       3.3921   583.2
1.1860          13.3376       9.9441       3.3935   583.4
1.1870          13.3470       9.9562       3.3909   583.0
1.1880          13.3346       9.9705       3.3641   578.4
1.1890          13.3116       9.9868       3.3248   571.6
1.1900          13.2598      10.0048       3.2550   559.6
1.1910          13.2833      10.0238       3.2594   560.4
1.1920          13.3138      10.0431       3.2707   562.3
1.1930          13.3127      10.0616       3.2511   558.9
1.1940          13.2875      10.0791       3.2084   551.6
1.1950          13.2724      10.0947       3.1777   546.3
1.1960          13.2738      10.1070       3.1668   544.4
1.1970          13.2681      10.1157       3.1525   542.0
1.1980          13.2789      10.1207       3.1582   542.9
1.1990          13.2656      10.1212       3.1444   540.6
1.2000          13.2671      10.1173       3.1498   541.5
1.2010          13.2597      10.1101       3.1496   541.5
1.2020          13.2706      10.0994       3.1712   545.2
1.2030          13.2445      10.0855       3.1590   543.1
1.2040          13.2274      10.0694       3.1580   542.9
1.2050          13.2183      10.0520       3.1663   544.3
1.2060          13.2024      10.0330       3.1693   544.9
1.2070          13.1872      10.0127       3.1746   545.8
1.2080          13.1807       9.9923       3.1884   548.1
1.2090          13.1670       9.9728       3.1942   549.1
1.2100          13.1256       9.9543       3.1714   545.2
1.2110          13.1089       9.9377       3.1712   545.2
1.2120          13.1009       9.9234       3.1774   546.3
1.2130          13.0680       9.9116       3.1564   542.6
1.2140          13.0807       9.9024       3.1782   546.4
1.2150          13.0826       9.8969       3.1857   547.7
1.2160          13.0418       9.8949       3.1468   541.0
1.2170          13.0352       9.8962       3.1389   539.6
1.2180          13.0421       9.9011       3.1410   540.0
1.2190          13.0680       9.9082       3.1598   543.2
1.2200          13.0395       9.9176       3.1219   536.7
1.2210          13.0559       9.9288       3.1271   537.6
1.2220          13.0721       9.9413       3.1308   538.2
1.2230          13.0806       9.9540       3.1265   537.5
1.2240          13.0749       9.9666       3.1083   534.4
1.2250          13.0651       9.9788       3.0863   530.6
1.2260          13.0690       9.9899       3.0791   529.4
1.2270          13.0479       9.9996       3.0483   524.1
1.2280          13.0548      10.0071       3.0477   523.9
1.2290          13.0481      10.0122       3.0359   521.9
1.2300          13.0515      10.0147       3.0369   522.1
1.2310          13.0752      10.0156       3.0596   526.0
1.2320          13.1150      10.0138       3.1013   533.2
1.2330          13.0976      10.0090       3.0886   531.0
1.2340          13.0902      10.0014       3.0887   531.0
1.2350          13.1450       9.9918       3.1532   542.1
1.2360          13.1331       9.9812       3.1519   541.9
1.2370          13.1273       9.9700       3.1573   542.8
1.2380          13.1368       9.9593       3.1775   546.3
1.2390          13.1025       9.9493       3.1532   542.1
1.2400          13.1041       9.9407       3.1634   543.8
1.2410          13.1007       9.9334       3.1673   544.5
1.2420          13.0964       9.9278       3.1686   544.7
1.2430          13.0831       9.9237       3.1594   543.2
1.2440          13.0761       9.9207       3.1554   542.5
1.2450          13.0707       9.9197       3.1510   541.7
1.2460          13.0740       9.9204       3.1536   542.2
1.2470          13.0647       9.9229       3.1418   540.1
1.2480          13.0575       9.9271       3.1303   538.2
1.2490          13.0733       9.9317       3.1415   540.1
1.2500          13.1081       9.9375       3.1706   545.1
1.2510          13.0867       9.9442       3.1426   540.3
1.2520          13.0616       9.9508       3.1108   534.8
1.2530          13.0356       9.9569       3.0787   529.3
1.2540          13.0396       9.9626       3.0770   529.0
1.2550          13.0323       9.9677       3.0646   526.9
1.2560          13.0258       9.9721       3.0537   525.0
1.2570          13.0393       9.9754       3.0639   526.7
1.2580          13.0442       9.9779       3.0664   527.2
1.2590          13.0435       9.9795       3.0640   526.8
1.2600          13.0193       9.9800       3.0393   522.5
1.2610          13.0147       9.9797       3.0350   521.8
1.2620          12.9979       9.9786       3.0193   519.1
1.2630          12.9784       9.9769       3.0015   516.0
1.2640          12.9925       9.9743       3.0182   518.9
1.2650          12.9632       9.9705       2.9927   514.5
1.2660          12.9598       9.9658       2.9940   514.7
1.2670          12.9760       9.9606       3.0154   518.4
1.2680          12.9700       9.9552       3.0148   518.3
1.2690          12.9803       9.9491       3.0311   521.1
1.2700          12.9909       9.9430       3.0479   524.0
1.2710          12.9980       9.9375       3.0605   526.2
1.2720          12.9836       9.9328       3.0508   524.5
1.2730          12.9590       9.9284       3.0306   521.0
1.2740          12.9530       9.9241       3.0289   520.7
1.2750          12.9488       9.9200       3.0287   520.7
1.2760          12.9598       9.9154       3.0444   523.4
1.2770          12.9466       9.9105       3.0361   522.0
1.2780          12.9531       9.9054       3.0478   524.0
1.2790          12.9468       9.8997       3.0471   523.9
1.2800          12.9445       9.8934       3.0512   524.6
1.2810          12.9306       9.8863       3.0444   523.4
1.2820          12.9244       9.8787       3.0457   523.6
1.2830          12.9288       9.8703       3.0585   525.8
1.2840          12.9206       9.8613       3.0592   525.9
1.2850          12.9299       9.8517       3.0783   529.2
1.2860          12.9118       9.8419       3.0700   527.8
1.2870          12.9100       9.8327       3.0773   529.0
1.2880          12.9232       9.8241       3.0991   532.8
1.2890          12.9168       9.8164       3.1004   533.0
1.2900          12.9261       9.8093       3.1168   535.8
1.2910          12.9438       9.8028       3.1411   540.0
1.2920          12.9380       9.7971       3.1410   540.0
1.2930          12.9248       9.7927       3.1320   538.5
1.2940          12.9566       9.7900       3.1666   544.4
1.2950          12.9430       9.7891       3.1540   542.2
1.2960          12.9719       9.7900       3.1819   547.0
1.2970          12.9430       9.7925       3.1505   541.6
1.2980          12.9173       9.7958       3.1215   536.6
1.2990          12.9252       9.8005       3.1248   537.2
1.3000          12.9170       9.8062       3.1108   534.8
1.3010          12.9002       9.8128       3.0874   530.8
1.3020          12.8953       9.8204       3.0749   528.6
1.3030          12.8767       9.8286       3.0481   524.0
1.3040          12.8856       9.8370       3.0486   524.1
1.3050          12.9112       9.8457       3.0655   527.0
1.3060          12.8859       9.8548       3.0311   521.1
1.3070          12.8845       9.8640       3.0205   519.3
1.3080          12.8977       9.8731       3.0246   520.0
1.3090          12.9071       9.8818       3.0253   520.1
1.3100          12.8762       9.8894       2.9867   513.5
1.3110          12.8882       9.8962       2.9920   514.4
1.3120          12.8813       9.9024       2.9790   512.1
1.3130          12.8981       9.9077       2.9904   514.1
1.3140          12.8635       9.9118       2.9517   507.5
1.3150          12.8357       9.9147       2.9211   502.2
1.3160          12.7978       9.9166       2.8812   495.3
1.3170          12.7722       9.9175       2.8547   490.8
1.3180          12.7574       9.9164       2.8410   488.4
1.3190          12.7639       9.9134       2.8505   490.1
1.3200          12.7561       9.9098       2.8463   489.3
1.3210          12.7383       9.9049       2.8335   487.1
1.3220          12.7321       9.8993       2.8328   487.0
1.3230          12.7133       9.8934       2.8200   484.8
1.3240          12.6992       9.8880       2.8113   483.3
1.3250          12.6792       9.8829       2.7963   480.7
1.3260          12.6916       9.8778       2.8138   483.8
1.3270          12.6901       9.8732       2.8169   484.3
1.3280          12.6893       9.8695       2.8197   484.8
1.3290          12.6926       9.8666       2.8260   485.8
1.3300          12.6706       9.8649       2.8057   482.4
1.3310          12.6683       9.8643       2.8041   482.1
1.3320          12.6792       9.8646       2.8146   483.9
1.3330          12.6754       9.8659       2.8095   483.0
1.3340          12.6758       9.8680       2.8078   482.7
1.3350          12.6505       9.8707       2.7798   477.9
1.3360          12.6493       9.8742       2.7751   477.1
1.3370          12.6739       9.8789       2.7950   480.5
1.3380          12.6787       9.8845       2.7942   480.4
1.3390          12.6804       9.8905       2.7899   479.6
1.3400          12.6631       9.8968       2.7663   475.6
1.3410          12.6695       9.9036       2.7659   475.5
1.3420          12.6551       9.9109       2.7442   471.8
1.3430          12.6449       9.9186       2.7264   468.7
1.3440          12.6088       9.9263       2.6825   461.2
1.3450          12.6300       9.9341       2.6959   463.5
1.3460          12.6481       9.9419       2.7062   465.3
1.3470          12.6268       9.9493       2.6776   460.3
1.3480          12.6549       9.9564       2.6984   463.9
1.3490          12.6961       9.9635       2.7326   469.8
1.3500          12.6880       9.9705       2.7175   467.2
1.3510          12.7088       9.9770       2.7318   469.7
1.3520          12.6972       9.9829       2.7142   466.6
1.3530          12.6912       9.9891       2.7021   464.5
1.3540          12.6682       9.9950       2.6732   459.6
1.3550          12.6532      10.0008       2.6524   456.0
1.3560          12.6265      10.0072       2.6193   450.3
1.3570          12.6547      10.0135       2.6412   454.1
1.3580          12.6679      10.0200       2.6479   455.2
1.3590          12.6430      10.0262       2.6168   449.9
1.3600          12.6319      10.0327       2.5992   446.9
1.3610          12.6530      10.0391       2.6138   449.4
1.3620          12.6550      10.0455       2.6096   448.6
1.3630          12.6644      10.0512       2.6132   449.3
1.3640          12.6643      10.0564       2.6078   448.3
1.3650          12.6758      10.0605       2.6153   449.6
1.3660          12.6615      10.0636       2.5979   446.6
1.3670          12.6819      10.0656       2.6163   449.8
1.3680          12.6859      10.0662       2.6196   450.4
1.3690          12.6938      10.0652       2.6286   451.9
1.3700          12.6779      10.0615       2.6164   449.8
1.3710          12.6782      10.0562       2.6220   450.8
1.3720          12.6648      10.0495       2.6153   449.6
1.3730          12.6648      10.0415       2.6233   451.0
1.3740          12.6662      10.0315       2.6347   453.0
1.3750          12.6771      10.0200       2.6571   456.8
1.3760          12.6767      10.0077       2.6690   458.8
1.3770          12.6516       9.9944       2.6572   456.8
1.3780          12.6555       9.9809       2.6745   459.8
1.3790          12.6518       9.9677       2.6840   461.4
1.3800          12.6412       9.9553       2.6859   461.8
1.3810          12.6123       9.9437       2.6686   458.8
1.3820          12.6134       9.9332       2.6802   460.8
1.3830          12.6176       9.9243       2.6933   463.0
1.3840          12.6086       9.9170       2.6916   462.7
1.3850          12.6418       9.9112       2.7306   469.4
1.3860          12.6409       9.9068       2.7341   470.0
1.3870          12.6598       9.9038       2.7560   473.8
1.3880          12.6383       9.9021       2.7362   470.4
1.3890          12.5983       9.9014       2.6969   463.7
1.3900          12.6115       9.9010       2.7105   466.0
1.3910          12.6164       9.9012       2.7152   466.8
1.3920          12.6156       9.9013       2.7143   466.6
1.3930          12.6200       9.9014       2.7186   467.4
1.3940          12.6229       9.9009       2.7220   468.0
1.3950          12.6203       9.9004       2.7199   467.6
1.3960          12.6187       9.8995       2.7192   467.5
1.3970          12.6129       9.8983       2.7145   466.7
1.3980          12.6273       9.8968       2.7305   469.4
1.3990          12.6185       9.8947       2.7239   468.3
1.4000          12.6361       9.8919       2.7442   471.8
1.4010          12.6216       9.8886       2.7330   469.8
1.4020          12.5984       9.8849       2.7135   466.5
1.4030          12.5773       9.8811       2.6962   463.5
1.4040          12.6192       9.8772       2.7420   471.4
1.4050          12.6056       9.8729       2.7327   469.8
1.4060          12.6038       9.8687       2.7351   470.2
1.4070          12.5756       9.8644       2.7112   466.1
1.4080          12.5415       9.8602       2.6812   461.0
1.4090          12.5498       9.8560       2.6937   463.1
1.4100          12.5434       9.8525       2.6909   462.6
1.4110          12.5653       9.8495       2.7158   466.9
1.4120          12.5547       9.8468       2.7079   465.5
1.4130          12.5344       9.8445       2.6899   462.4
1.4140          12.5454       9.8431       2.7023   464.6
1.4150          12.5168       9.8423       2.6745   459.8
1.4160          12.5135       9.8421       2.6714   459.3
1.4170          12.5210       9.8420       2.6790   460.6
1.4180          12.4959       9.8430       2.6529   456.1
1.4190          12.5197       9.8451       2.6746   459.8
1.4200          12.5151       9.8479       2.6672   458.5
1.4210          12.5387       9.8519       2.6868   461.9
1.4220          12.5387       9.8572       2.6815   461.0
1.4230          12.5287       9.8639       2.6648   458.1
1.4240          12.5208       9.8715       2.6493   455.5
1.4250          12.5063       9.8799       2.6264   451.5
1.4260          12.5109       9.8891       2.6218   450.7
1.4270          12.5027       9.8995       2.6032   447.5
1.4280          12.5021       9.9109       2.5912   445.5
1.4290          12.5283       9.9231       2.6052   447.9
1.4300          12.5250       9.9359       2.5891   445.1
1.4310          12.5167       9.9496       2.5672   441.3
1.4320          12.5002       9.9639       2.5363   436.0
1.4330          12.4934       9.9789       2.5145   432.3
1.4340          12.4595       9.9946       2.4649   423.8
1.4350          12.4762      10.0106       2.4656   423.9
1.4360          12.4827      10.0263       2.4564   422.3
1.4370          12.4707      10.0415       2.4292   417.6
1.4380          12.4477      10.0562       2.3915   411.1
1.4390          12.4739      10.0701       2.4038   413.3
1.4400          12.4558      10.0827       2.3731   408.0
1.4410          12.4485      10.0934       2.3551   404.9
1.4420          12.4548      10.1016       2.3533   404.6
1.4430          12.4559      10.1073       2.3486   403.8
1.4440          12.4505      10.1105       2.3400   402.3
1.4450          12.4500      10.1105       2.3396   402.2
1.4460          12.4457      10.1073       2.3384   402.0
1.4470          12.4457      10.1009       2.3448   403.1
1.4480          12.4491      10.0911       2.3580   405.4
1.4490          12.4429      10.0785       2.3643   406.5
1.4500          12.4439      10.0630       2.3809   409.3
1.4510          12.4329      10.0447       2.3881   410.6
1.4520          12.4343      10.0250       2.4092   414.2
1.4530          12.4260      10.0040       2.4220   416.4
1.4540          12.4216       9.9823       2.4393   419.4
1.4550          12.4516       9.9606       2.4911   428.3
1.4560          12.4465       9.9393       2.5073   431.0
1.4570          12.4392       9.9185       2.5207   433.4
1.4580          12.4363       9.8993       2.5371   436.2
1.4590          12.4235       9.8817       2.5418   437.0
1.4600          12.4384       9.8665       2.5719   442.2
1.4610          12.4468       9.8536       2.5932   445.8
1.4620          12.4251       9.8430       2.5822   443.9
1.4630          12.4288       9.8344       2.5944   446.0
1.4640          12.4260       9.8281       2.5979   446.6
1.4650          12.4208       9.8241       2.5967   446.4
1.4660          12.4479       9.8221       2.6258   451.4
1.4670          12.4403       9.8217       2.6186   450.2
1.4680          12.4478       9.8234       2.6244   451.2
1.4690          12.4300       9.8272       2.6028   447.5
1.4700          12.4191       9.8327       2.5864   444.7
1.4710          12.4156       9.8395       2.5762   442.9
1.4720          12.3879       9.8463       2.5416   436.9
1.4730          12.3916       9.8527       2.5389   436.5
1.4740          12.3863       9.8576       2.5286   434.7
1.4750          12.3843       9.8615       2.5228   433.7
1.4760          12.3893       9.8632       2.5261   434.3
1.4770          12.3782       9.8619       2.5163   432.6
1.4780          12.3585       9.8577       2.5007   429.9
1.4790          12.3476       9.8507       2.4969   429.3
1.4800          12.3685       9.8410       2.5276   434.5
1.4810          12.3734       9.8281       2.5454   437.6
1.4820          12.4094       9.8123       2.5970   446.5
1.4830          12.4190       9.7941       2.6250   451.3
1.4840          12.4188       9.7733       2.6455   454.8
1.4850          12.4361       9.7507       2.6853   461.7
1.4860          12.4034       9.7271       2.6763   460.1
1.4870          12.4204       9.7025       2.7179   467.3
1.4880          12.4187       9.6774       2.7413   471.3
1.4890          12.3971       9.6536       2.7434   471.6
1.4900          12.3888       9.6307       2.7582   474.2
1.4910          12.3698       9.6086       2.7612   474.7
1.4920          12.4009       9.5878       2.8131   483.6
1.4930          12.3939       9.5686       2.8254   485.7
1.4940          12.3922       9.5509       2.8413   488.5
1.4950          12.3930       9.5352       2.8578   491.3
1.4960          12.4106       9.5215       2.8891   496.7
1.4970          12.4245       9.5100       2.9144   501.0
1.4980          12.4131       9.5008       2.9123   500.7
1.4990          12.4030       9.4939       2.9091   500.1
1.5000          12.4064       9.4888       2.9176   501.6
1.5010          12.4168       9.4854       2.9314   504.0
1.5020          12.4317       9.4838       2.9480   506.8
1.5030          12.4234       9.4838       2.9396   505.4
1.5040          12.4237       9.4848       2.9389   505.3
1.5050          12.3880       9.4871       2.9008   498.7
1.5060          12.4002       9.4905       2.9097   500.2
1.5070          12.3996       9.4951       2.9045   499.3
1.5080          12.3716       9.5007       2.8709   493.6
1.5090          12.3915       9.5077       2.8837   495.8
1.5100          12.3623       9.5161       2.8462   489.3
1.5110          12.3571       9.5253       2.8319   486.9
1.5120          12.3507       9.5350       2.8157   484.1
1.5130          12.3366       9.5451       2.7914   479.9
1.5140          12.3175       9.5552       2.7623   474.9
1.5150          12.3336       9.5650       2.7687   476.0
1.5160          12.3188       9.5743       2.7444   471.8
1.5170          12.3239       9.5837       2.7401   471.1
1.5180          12.3374       9.5930       2.7444   471.8
1.5190          12.3110       9.6011       2.7100   465.9
1.5200          12.3047       9.6073       2.6973   463.7
1.5210          12.2806       9.6118       2.6688   458.8
1.5220          12.3252       9.6148       2.7104   466.0
1.5230          12.3438       9.6162       2.7276   468.9
1.5240          12.3223       9.6155       2.7068   465.3
1.5250          12.3131       9.6131       2.7001   464.2
1.5260          12.3189       9.6093       2.7096   465.8
1.5270          12.3411       9.6037       2.7374   470.6
1.5280          12.3151       9.5970       2.7181   467.3
1.5290          12.2928       9.5891       2.7037   464.8
1.5300          12.2809       9.5802       2.7007   464.3
1.5310          12.2791       9.5708       2.7083   465.6
1.5320          12.2741       9.5611       2.7130   466.4
1.5330          12.2603       9.5515       2.7089   465.7
1.5340          12.2540       9.5423       2.7117   466.2
1.5350          12.2368       9.5333       2.7035   464.8
1.5360          12.2548       9.5246       2.7302   469.4
1.5370          12.2767       9.5165       2.7602   474.5
1.5380          12.2829       9.5098       2.7731   476.7
1.5390          12.3132       9.5043       2.8090   482.9
1.5400          12.3255       9.4997       2.8258   485.8
1.5410          12.3114       9.4957       2.8157   484.1
1.5420          12.2932       9.4925       2.8007   481.5
1.5430          12.2816       9.4903       2.7913   479.9
1.5440          12.2828       9.4887       2.7941   480.4
1.5450          12.2710       9.4871       2.7838   478.6
1.5460          12.2773       9.4865       2.7908   479.8
1.5470          12.2817       9.4865       2.7952   480.5
1.5480          12.2623       9.4871       2.7752   477.1
1.5490          12.2697       9.4873       2.7824   478.3
1.5500          12.2592       9.4868       2.7725   476.6
1.5510          12.2489       9.4864       2.7626   474.9
1.5520          12.2311       9.4853       2.7458   472.0
1.5530          12.2081       9.4830       2.7251   468.5
1.5540          12.1989       9.4801       2.7188   467.4
1.5550          12.1855       9.4764       2.7092   465.8
1.5560          12.1993       9.4715       2.7278   469.0
1.5570          12.1927       9.4656       2.7271   468.8
1.5580          12.1894       9.4587       2.7307   469.5
1.5590          12.1991       9.4512       2.7479   472.4
1.5600          12.2241       9.4431       2.7810   478.1
1.5610          12.2167       9.4349       2.7818   478.2
1.5620          12.2104       9.4264       2.7840   478.6
1.5630          12.2278       9.4178       2.8100   483.1
1.5640          12.2169       9.4095       2.8075   482.7
1.5650          12.1992       9.4014       2.7977   481.0
1.5660          12.1970       9.3937       2.8033   481.9
1.5670          12.1745       9.3865       2.7880   479.3
1.5680          12.1668       9.3796       2.7872   479.2
1.5690          12.1673       9.3733       2.7941   480.4
1.5700          12.1662       9.3676       2.7987   481.1
1.5710          12.1646       9.3626       2.8019   481.7
1.5720          12.1775       9.3584       2.8190   484.6
1.5730          12.1763       9.3549       2.8214   485.1
1.5740          12.1487       9.3521       2.7965   480.8
1.5750          12.1327       9.3503       2.7824   478.3
1.5760          12.1352       9.3492       2.7860   479.0
1.5770          12.1277       9.3488       2.7788   477.7
1.5780          12.1220       9.3496       2.7724   476.6
1.5790          12.1298       9.3515       2.7783   477.6
1.5800          12.1181       9.3544       2.7637   475.1
1.5810          12.1085       9.3579       2.7507   472.9
1.5820          12.1067       9.3621       2.7446   471.9
1.5830          12.1211       9.3669       2.7542   473.5
1.5840          12.1081       9.3727       2.7354   470.3
1.5850          12.0943       9.3788       2.7155   466.9
1.5860          12.1186       9.3853       2.7333   469.9
1.5870          12.1137       9.3925       2.7212   467.8
1.5880          12.0852       9.3999       2.6852   461.6
1.5890          12.0537       9.4073       2.6464   455.0
1.5900          12.0593       9.4143       2.6450   454.7
1.5910          12.0542       9.4208       2.6334   452.7
1.5920          12.0508       9.4268       2.6239   451.1
1.5930          12.0740       9.4325       2.6415   454.1
1.5940          12.0891       9.4379       2.6512   455.8
1.5950          12.0864       9.4431       2.6434   454.4
1.5960          12.0854       9.4483       2.6371   453.4
1.5970          12.0750       9.4532       2.6219   450.7
1.5980          12.0739       9.4574       2.6165   449.8
1.5990          12.0640       9.4609       2.6031   447.5
1.6000          12.0887       9.4635       2.6252   451.3
1.6010          12.0910       9.4648       2.6262   451.5
1.6020          12.1070       9.4649       2.6420   454.2
1.6030          12.1207       9.4642       2.6565   456.7
1.6040          12.1174       9.4624       2.6549   456.4
1.6050          12.1322       9.4590       2.6732   459.6
1.6060          12.1336       9.4543       2.6793   460.6
1.6070          12.1589       9.4484       2.7104   466.0
1.6080          12.1596       9.4416       2.7180   467.3
1.6090          12.1830       9.4343       2.7487   472.6
1.6100          12.2026       9.4266       2.7760   477.3
1.6110          12.1961       9.4190       2.7772   477.4
1.6120          12.1690       9.4110       2.7580   474.2
1.6130          12.1694       9.4030       2.7663   475.6
1.6140          12.1640       9.3955       2.7685   476.0
1.6150          12.1717       9.3888       2.7829   478.4
1.6160          12.1598       9.3831       2.7766   477.4
1.6170          12.1512       9.3782       2.7730   476.7
1.6180          12.1916       9.3746       2.8170   484.3
1.6190          12.1876       9.3728       2.8149   483.9
1.6200          12.1618       9.3731       2.7887   479.4
1.6210          12.1862       9.3751       2.8111   483.3
1.6220          12.1863       9.3787       2.8076   482.7
1.6230          12.1853       9.3836       2.8018   481.7
1.6240          12.1672       9.3894       2.7778   477.6
1.6250          12.1683       9.3957       2.7726   476.7
1.6260          12.1830       9.4023       2.7807   478.1
1.6270          12.1641       9.4095       2.7546   473.6
1.6280          12.1760       9.4162       2.7598   474.5
1.6290          12.1756       9.4221       2.7535   473.4
1.6300          12.1656       9.4277       2.7379   470.7
1.6310          12.1753       9.4327       2.7425   471.5
1.6320          12.1780       9.4370       2.7410   471.2
1.6330          12.1613       9.4409       2.7203   467.7
