Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.9590           2.0210       1.6696       0.3514   407.8
0.9600           2.0176       1.6734       0.3442   399.4
0.9610           2.0110       1.6769       0.3341   387.7
0.9620           2.0123       1.6798       0.3324   385.8
0.9630           2.0104       1.6819       0.3284   381.1
0.9640           2.0229       1.6832       0.3396   394.1
0.9650           2.0192       1.6835       0.3357   389.6
0.9660           2.0246       1.6829       0.3417   396.5
0.9670           2.0382       1.6812       0.3570   414.3
0.9680           2.0330       1.6784       0.3546   411.5
0.9690           2.0392       1.6748       0.3644   422.9
0.9700           2.0357       1.6700       0.3656   424.3
0.9710           2.0316       1.6642       0.3674   426.3
0.9720           2.0410       1.6574       0.3836   445.1
0.9730           2.0371       1.6496       0.3876   449.8
0.9740           2.0377       1.6405       0.3971   460.8
0.9750           2.0379       1.6306       0.4073   472.7
0.9760           2.0286       1.6201       0.4085   474.1
0.9770           2.0335       1.6089       0.4247   492.8
0.9780           2.0418       1.5972       0.4446   515.9
0.9790           2.0388       1.5851       0.4536   526.4
0.9800           2.0389       1.5729       0.4660   540.7
0.9810           2.0361       1.5607       0.4754   551.7
0.9820           2.0342       1.5486       0.4856   563.5
0.9830           2.0473       1.5368       0.5105   592.4
0.9840           2.0459       1.5253       0.5206   604.1
0.9850           2.0406       1.5141       0.5265   611.0
0.9860           2.0320       1.5034       0.5286   613.4
0.9870           2.0395       1.4933       0.5462   633.8
0.9880           2.0363       1.4839       0.5524   641.0
0.9890           2.0418       1.4752       0.5666   657.5
0.9900           2.0535       1.4669       0.5866   680.8
0.9910           2.0500       1.4593       0.5907   685.5
0.9920           2.0422       1.4522       0.5900   684.6
0.9930           2.0400       1.4459       0.5940   689.4
0.9940           2.0307       1.4403       0.5905   685.2
0.9950           2.0255       1.4354       0.5901   684.8
0.9960           2.0296       1.4313       0.5983   694.3
0.9970           2.0260       1.4279       0.5982   694.1
0.9980           2.0145       1.4251       0.5894   683.9
0.9990           2.0217       1.4231       0.5987   694.7
1.0000           2.0194       1.4217       0.5978   693.7
1.0010           2.0239       1.4210       0.6028   699.6
1.0020           2.0145       1.4212       0.5933   688.5
1.0030           2.0186       1.4221       0.5965   692.2
1.0040           2.0162       1.4239       0.5923   687.4
1.0050           2.0285       1.4267       0.6018   698.3
1.0060           2.0274       1.4306       0.5968   692.6
1.0070           2.0274       1.4356       0.5918   686.8
1.0080           2.0204       1.4415       0.5789   671.8
1.0090           2.0150       1.4486       0.5664   657.2
1.0100           2.0014       1.4568       0.5446   632.0
1.0110           2.0007       1.4661       0.5346   620.4
1.0120           1.9940       1.4764       0.5176   600.6
1.0130           1.9963       1.4878       0.5085   590.1
1.0140           1.9826       1.5001       0.4825   559.9
1.0150           1.9877       1.5132       0.4745   550.6
1.0160           1.9910       1.5268       0.4642   538.7
1.0170           1.9896       1.5409       0.4486   520.6
1.0180           1.9990       1.5553       0.4437   514.9
1.0190           2.0145       1.5699       0.4445   515.9
1.0200           2.0151       1.5844       0.4308   499.9
1.0210           2.0230       1.5986       0.4244   492.5
1.0220           2.0108       1.6121       0.3987   462.7
1.0230           2.0109       1.6243       0.3866   448.6
1.0240           2.0067       1.6351       0.3716   431.3
1.0250           2.0063       1.6441       0.3622   420.3
1.0260           2.0062       1.6511       0.3551   412.1
1.0270           2.0068       1.6565       0.3503   406.5
1.0280           2.0141       1.6599       0.3542   411.1
1.0290           2.0031       1.6614       0.3417   396.5
1.0300           2.0160       1.6612       0.3548   411.7
1.0310           2.0106       1.6599       0.3508   407.1
1.0320           2.0202       1.6574       0.3628   421.0
1.0330           2.0082       1.6544       0.3538   410.6
1.0340           1.9997       1.6508       0.3489   404.9
1.0350           2.0038       1.6465       0.3573   414.7
1.0360           2.0084       1.6417       0.3667   425.5
1.0370           2.0179       1.6367       0.3812   442.4
1.0380           2.0079       1.6316       0.3763   436.7
1.0390           2.0018       1.6266       0.3752   435.4
1.0400           2.0102       1.6219       0.3883   450.6
1.0410           2.0058       1.6174       0.3884   450.7
1.0420           2.0100       1.6130       0.3970   460.7
1.0430           2.0118       1.6088       0.4031   467.7
1.0440           2.0171       1.6051       0.4120   478.1
1.0450           2.0146       1.6022       0.4124   478.6
1.0460           2.0277       1.5997       0.4280   496.7
1.0470           2.0397       1.5975       0.4422   513.2
1.0480           2.0309       1.5956       0.4353   505.1
1.0490           2.0333       1.5940       0.4393   509.8
1.0500           2.0338       1.5927       0.4411   511.9
1.0510           2.0205       1.5916       0.4289   497.7
1.0520           2.0315       1.5904       0.4411   511.9
1.0530           2.0363       1.5891       0.4472   519.0
1.0540           2.0336       1.5874       0.4463   517.9
1.0550           2.0215       1.5851       0.4364   506.5
1.0560           2.0234       1.5821       0.4413   512.1
1.0570           2.0285       1.5787       0.4498   522.0
1.0580           2.0278       1.5748       0.4531   525.8
1.0590           2.0355       1.5699       0.4656   540.3
1.0600           2.0475       1.5643       0.4832   560.8
1.0610           2.0586       1.5578       0.5008   581.1
1.0620           2.0490       1.5509       0.4981   578.0
1.0630           2.0628       1.5434       0.5194   602.8
1.0640           2.0626       1.5352       0.5274   612.1
1.0650           2.0668       1.5264       0.5404   627.1
1.0660           2.0626       1.5173       0.5453   632.8
1.0670           2.0554       1.5082       0.5472   635.0
1.0680           2.0532       1.4990       0.5542   643.1
1.0690           2.0631       1.4900       0.5732   665.2
1.0700           2.0638       1.4810       0.5828   676.4
1.0710           2.0582       1.4723       0.5859   679.9
1.0720           2.0632       1.4639       0.5993   695.4
1.0730           2.0607       1.4564       0.6044   701.3
1.0740           2.0469       1.4496       0.5973   693.2
1.0750           2.0562       1.4437       0.6126   710.8
1.0760           2.0484       1.4387       0.6097   707.5
1.0770           2.0528       1.4350       0.6178   716.9
1.0780           2.0534       1.4326       0.6208   720.4
1.0790           2.0546       1.4317       0.6229   722.8
1.0800           2.0531       1.4324       0.6207   720.2
1.0810           2.0435       1.4348       0.6087   706.3
1.0820           2.0554       1.4388       0.6166   715.6
1.0830           2.0425       1.4443       0.5983   694.2
1.0840           2.0376       1.4512       0.5864   680.5
1.0850           2.0237       1.4592       0.5645   655.1
1.0860           2.0240       1.4682       0.5558   645.0
1.0870           2.0327       1.4779       0.5548   643.8
1.0880           2.0375       1.4878       0.5496   637.8
1.0890           2.0285       1.4975       0.5310   616.2
1.0900           2.0289       1.5068       0.5221   605.9
1.0910           2.0289       1.5151       0.5138   596.2
1.0920           2.0228       1.5218       0.5011   581.5
1.0930           2.0171       1.5266       0.4905   569.3
1.0940           2.0107       1.5294       0.4813   558.5
1.0950           2.0086       1.5296       0.4791   555.9
1.0960           2.0112       1.5271       0.4842   561.8
1.0970           2.0078       1.5228       0.4850   562.8
1.0980           2.0094       1.5165       0.4929   572.0
1.0990           2.0008       1.5083       0.4925   571.5
1.1000           2.0051       1.4994       0.5057   586.8
1.1010           2.0056       1.4899       0.5157   598.5
1.1020           2.0075       1.4800       0.5275   612.1
1.1030           2.0108       1.4703       0.5405   627.2
1.1040           2.0016       1.4613       0.5402   626.9
1.1050           1.9894       1.4533       0.5360   622.0
1.1060           1.9821       1.4465       0.5356   621.6
1.1070           1.9890       1.4407       0.5483   636.3
1.1080           1.9964       1.4361       0.5604   650.3
1.1090           1.9972       1.4326       0.5646   655.2
1.1100           1.9955       1.4303       0.5652   655.9
1.1110           2.0031       1.4292       0.5739   666.0
1.1120           1.9914       1.4293       0.5621   652.3
1.1130           1.9895       1.4303       0.5592   648.9
1.1140           1.9834       1.4322       0.5512   639.6
1.1150           1.9721       1.4348       0.5373   623.5
1.1160           1.9627       1.4381       0.5246   608.8
1.1170           1.9529       1.4418       0.5111   593.1
1.1180           1.9558       1.4460       0.5098   591.6
1.1190           1.9682       1.4505       0.5177   600.7
1.1200           1.9520       1.4552       0.4968   576.5
1.1210           1.9557       1.4599       0.4959   575.4
1.1220           1.9420       1.4645       0.4774   554.0
1.1230           1.9433       1.4691       0.4742   550.3
1.1240           1.9403       1.4737       0.4666   541.5
1.1250           1.9354       1.4781       0.4573   530.7
1.1260           1.9223       1.4824       0.4399   510.4
1.1270           1.9184       1.4865       0.4319   501.2
1.1280           1.9113       1.4902       0.4210   488.6
1.1290           1.9185       1.4937       0.4248   493.0
1.1300           1.9200       1.4969       0.4231   491.0
1.1310           1.9154       1.4998       0.4156   482.3
1.1320           1.9118       1.5024       0.4094   475.1
1.1330           1.9116       1.5047       0.4069   472.2
1.1340           1.9279       1.5067       0.4212   488.8
1.1350           1.9299       1.5084       0.4215   489.1
1.1360           1.9332       1.5099       0.4233   491.2
1.1370           1.9402       1.5110       0.4291   498.0
1.1380           1.9425       1.5119       0.4306   499.7
1.1390           1.9454       1.5126       0.4328   502.3
1.1400           1.9440       1.5129       0.4311   500.2
1.1410           1.9311       1.5129       0.4182   485.3
1.1420           1.9286       1.5127       0.4159   482.6
1.1430           1.9239       1.5121       0.4118   477.9
1.1440           1.9164       1.5113       0.4051   470.1
1.1450           1.9199       1.5102       0.4096   475.4
1.1460           1.9181       1.5090       0.4091   474.8
1.1470           1.9214       1.5078       0.4136   480.0
1.1480           1.9286       1.5064       0.4221   489.9
1.1490           1.9295       1.5051       0.4245   492.6
1.1500           1.9264       1.5039       0.4225   490.3
1.1510           1.9294       1.5027       0.4267   495.2
1.1520           1.9280       1.5017       0.4263   494.7
1.1530           1.9238       1.5009       0.4228   490.7
1.1540           1.9229       1.5003       0.4226   490.4
1.1550           1.9284       1.4998       0.4286   497.4
1.1560           1.9249       1.4996       0.4253   493.6
1.1570           1.9261       1.4996       0.4264   494.8
1.1580           1.9268       1.4999       0.4268   495.3
1.1590           1.9312       1.5005       0.4307   499.8
1.1600           1.9297       1.5016       0.4282   496.8
1.1610           1.9331       1.5031       0.4301   499.1
1.1620           1.9226       1.5050       0.4176   484.6
1.1630           1.9109       1.5075       0.4035   468.2
1.1640           1.9195       1.5104       0.4091   474.7
1.1650           1.9237       1.5139       0.4098   475.6
1.1660           1.9238       1.5179       0.4059   471.0
1.1670           1.9214       1.5223       0.3991   463.1
1.1680           1.9232       1.5269       0.3963   459.9
1.1690           1.9225       1.5319       0.3906   453.3
1.1700           1.9271       1.5368       0.3903   452.9
1.1710           1.9284       1.5414       0.3870   449.1
1.1720           1.9326       1.5457       0.3869   449.0
1.1730           1.9416       1.5497       0.3919   454.7
1.1740           1.9356       1.5535       0.3821   443.4
1.1750           1.9389       1.5568       0.3821   443.4
1.1760           1.9454       1.5597       0.3857   447.6
1.1770           1.9522       1.5619       0.3903   453.0
1.1780           1.9549       1.5631       0.3918   454.7
1.1790           1.9591       1.5637       0.3954   458.9
1.1800           1.9596       1.5634       0.3962   459.7
1.1810           1.9617       1.5626       0.3991   463.1
1.1820           1.9684       1.5612       0.4071   472.5
1.1830           1.9712       1.5593       0.4119   478.0
1.1840           1.9726       1.5569       0.4158   482.5
1.1850           1.9663       1.5544       0.4119   478.0
1.1860           1.9727       1.5518       0.4209   488.4
1.1870           1.9836       1.5490       0.4346   504.3
1.1880           1.9680       1.5459       0.4221   489.8
1.1890           1.9663       1.5427       0.4236   491.6
1.1900           1.9722       1.5396       0.4326   502.1
1.1910           1.9664       1.5366       0.4298   498.7
1.1920           1.9681       1.5339       0.4342   503.8
1.1930           1.9629       1.5315       0.4314   500.6
1.1940           1.9633       1.5293       0.4339   503.6
1.1950           1.9628       1.5275       0.4353   505.1
1.1960           1.9685       1.5260       0.4425   513.5
1.1970           1.9674       1.5249       0.4424   513.4
1.1980           1.9731       1.5241       0.4489   520.9
1.1990           1.9728       1.5238       0.4490   521.0
1.2000           1.9789       1.5241       0.4547   527.7
1.2010           1.9676       1.5249       0.4426   513.7
1.2020           1.9722       1.5262       0.4461   517.7
1.2030           1.9708       1.5278       0.4430   514.1
1.2040           1.9654       1.5297       0.4357   505.6
1.2050           1.9735       1.5320       0.4415   512.4
1.2060           1.9716       1.5345       0.4371   507.3
1.2070           1.9697       1.5373       0.4324   501.8
1.2080           1.9747       1.5405       0.4341   503.8
1.2090           1.9788       1.5442       0.4347   504.4
1.2100           1.9831       1.5481       0.4351   504.9
1.2110           1.9773       1.5522       0.4251   493.3
1.2120           1.9740       1.5564       0.4176   484.6
1.2130           1.9745       1.5608       0.4137   480.1
1.2140           1.9709       1.5654       0.4055   470.5
1.2150           1.9687       1.5701       0.3986   462.5
1.2160           1.9619       1.5747       0.3873   449.4
1.2170           1.9632       1.5794       0.3839   445.5
1.2180           1.9656       1.5842       0.3814   442.6
1.2190           1.9604       1.5890       0.3714   431.0
1.2200           1.9577       1.5939       0.3638   422.2
1.2210           1.9560       1.5986       0.3574   414.7
1.2220           1.9529       1.6033       0.3496   405.6
1.2230           1.9602       1.6081       0.3521   408.6
1.2240           1.9651       1.6128       0.3523   408.8
1.2250           1.9686       1.6177       0.3510   407.3
1.2260           1.9680       1.6224       0.3456   401.0
1.2270           1.9747       1.6271       0.3475   403.3
1.2280           1.9758       1.6319       0.3439   399.1
1.2290           1.9668       1.6367       0.3301   383.1
1.2300           1.9582       1.6413       0.3169   367.7
1.2310           1.9569       1.6458       0.3111   361.0
1.2320           1.9588       1.6503       0.3086   358.1
1.2330           1.9604       1.6548       0.3056   354.6
1.2340           1.9604       1.6591       0.3013   349.7
1.2350           1.9576       1.6634       0.2942   341.4
1.2360           1.9611       1.6676       0.2935   340.6
1.2370           1.9533       1.6716       0.2818   327.0
1.2380           1.9525       1.6754       0.2771   321.6
1.2390           1.9540       1.6791       0.2749   319.0
1.2400           1.9461       1.6827       0.2633   305.6
1.2410           1.9438       1.6860       0.2578   299.1
1.2420           1.9400       1.6889       0.2510   291.3
1.2430           1.9366       1.6917       0.2449   284.2
1.2440           1.9384       1.6941       0.2442   283.4
1.2450           1.9356       1.6963       0.2392   277.6
1.2460           1.9341       1.6982       0.2359   273.7
1.2470           1.9402       1.6998       0.2404   278.9
1.2480           1.9430       1.7014       0.2416   280.4
1.2490           1.9477       1.7026       0.2451   284.4
1.2500           1.9426       1.7035       0.2392   277.5
1.2510           1.9538       1.7041       0.2497   289.8
1.2520           1.9447       1.7043       0.2405   279.0
1.2530           1.9496       1.7041       0.2455   284.9
1.2540           1.9493       1.7036       0.2457   285.1
1.2550           1.9482       1.7029       0.2453   284.7
1.2560           1.9474       1.7022       0.2452   284.5
1.2570           1.9480       1.7015       0.2465   286.0
1.2580           1.9521       1.7007       0.2514   291.7
1.2590           1.9513       1.6997       0.2516   292.0
1.2600           1.9427       1.6983       0.2444   283.6
1.2610           1.9321       1.6966       0.2355   273.3
1.2620           1.9349       1.6946       0.2403   278.9
1.2630           1.9420       1.6923       0.2497   289.8
1.2640           1.9424       1.6899       0.2525   293.0
1.2650           1.9451       1.6870       0.2581   299.5
1.2660           1.9427       1.6840       0.2588   300.3
1.2670           1.9456       1.6808       0.2648   307.3
1.2680           1.9311       1.6777       0.2534   294.0
1.2690           1.9242       1.6744       0.2498   289.9
1.2700           1.9199       1.6710       0.2489   288.8
1.2710           1.9202       1.6675       0.2528   293.3
1.2720           1.9113       1.6638       0.2475   287.2
1.2730           1.9119       1.6601       0.2518   292.2
1.2740           1.9125       1.6562       0.2563   297.4
1.2750           1.9088       1.6524       0.2564   297.6
1.2760           1.9071       1.6486       0.2585   300.0
1.2770           1.9063       1.6447       0.2616   303.5
1.2780           1.9030       1.6409       0.2621   304.1
1.2790           1.9037       1.6372       0.2665   309.3
1.2800           1.8979       1.6333       0.2646   307.1
1.2810           1.8922       1.6294       0.2628   304.9
1.2820           1.8886       1.6255       0.2632   305.4
1.2830           1.8827       1.6216       0.2611   303.0
1.2840           1.8886       1.6178       0.2708   314.2
1.2850           1.8829       1.6144       0.2685   311.6
1.2860           1.8823       1.6112       0.2710   314.5
1.2870           1.8867       1.6083       0.2784   323.1
1.2880           1.8967       1.6055       0.2913   338.0
1.2890           1.8998       1.6029       0.2969   344.6
1.2900           1.8968       1.6005       0.2962   343.7
1.2910           1.9009       1.5985       0.3024   351.0
1.2920           1.9037       1.5969       0.3068   356.1
1.2930           1.9036       1.5955       0.3081   357.5
1.2940           1.9020       1.5944       0.3076   357.0
1.2950           1.9111       1.5933       0.3177   368.7
1.2960           1.9149       1.5924       0.3225   374.2
1.2970           1.9107       1.5917       0.3190   370.2
1.2980           1.9143       1.5910       0.3233   375.2
1.2990           1.9137       1.5903       0.3235   375.4
1.3000           1.9056       1.5895       0.3161   366.8
1.3010           1.8993       1.5885       0.3108   360.7
1.3020           1.8962       1.5872       0.3090   358.5
1.3030           1.9005       1.5855       0.3150   365.5
1.3040           1.8966       1.5834       0.3132   363.4
1.3050           1.9000       1.5808       0.3192   370.4
1.3060           1.9109       1.5778       0.3331   386.5
1.3070           1.9205       1.5741       0.3464   402.0
1.3080           1.9061       1.5698       0.3362   390.2
1.3090           1.9079       1.5651       0.3428   397.8
1.3100           1.9012       1.5600       0.3413   396.0
1.3110           1.9011       1.5543       0.3467   402.4
1.3120           1.8991       1.5483       0.3509   407.2
1.3130           1.9043       1.5420       0.3623   420.4
1.3140           1.9018       1.5356       0.3662   425.0
1.3150           1.9075       1.5291       0.3784   439.1
1.3160           1.9045       1.5225       0.3820   443.3
1.3170           1.9065       1.5160       0.3905   453.1
1.3180           1.9083       1.5096       0.3988   462.8
1.3190           1.9036       1.5032       0.4005   464.7
1.3200           1.9043       1.4971       0.4071   472.5
1.3210           1.9101       1.4913       0.4188   486.0
1.3220           1.9157       1.4858       0.4299   498.9
1.3230           1.9238       1.4807       0.4431   514.2
1.3240           1.9241       1.4759       0.4482   520.1
1.3250           1.9226       1.4716       0.4511   523.4
1.3260           1.9164       1.4676       0.4489   520.9
1.3270           1.9196       1.4638       0.4558   528.9
1.3280           1.9100       1.4602       0.4498   522.0
1.3290           1.9173       1.4569       0.4604   534.3
1.3300           1.9064       1.4537       0.4526   525.3
1.3310           1.9035       1.4508       0.4526   525.3
1.3320           1.8908       1.4482       0.4427   513.7
1.3330           1.8981       1.4457       0.4524   525.0
1.3340           1.9009       1.4433       0.4575   531.0
1.3350           1.9073       1.4411       0.4662   541.0
1.3360           1.9187       1.4389       0.4798   556.8
1.3370           1.9325       1.4366       0.4959   575.4
1.3380           1.9293       1.4344       0.4949   574.3
1.3390           1.9454       1.4322       0.5132   595.6
1.3400           1.9415       1.4301       0.5114   593.5
1.3410           1.9484       1.4277       0.5207   604.3
1.3420           1.9344       1.4253       0.5091   590.8
1.3430           1.9241       1.4228       0.5012   581.7
1.3440           1.9333       1.4202       0.5131   595.4
1.3450           1.9459       1.4174       0.5286   613.4
1.3460           1.9381       1.4145       0.5237   607.7
1.3470           1.9420       1.4114       0.5305   615.7
1.3480           1.9481       1.4082       0.5399   626.5
1.3490           1.9631       1.4048       0.5583   647.9
1.3500           1.9635       1.4011       0.5623   652.6
1.3510           1.9557       1.3974       0.5583   647.9
1.3520           1.9578       1.3934       0.5644   654.9
1.3530           1.9480       1.3893       0.5587   648.3
1.3540           1.9505       1.3850       0.5654   656.1
1.3550           1.9433       1.3806       0.5627   653.0
1.3560           1.9423       1.3761       0.5662   657.1
1.3570           1.9395       1.3718       0.5677   658.8
1.3580           1.9288       1.3676       0.5612   651.2
1.3590           1.9246       1.3634       0.5611   651.2
1.3600           1.9231       1.3591       0.5640   654.5
1.3610           1.9150       1.3548       0.5602   650.1
1.3620           1.9034       1.3507       0.5527   641.4
1.3630           1.8892       1.3467       0.5425   629.6
1.3640           1.8903       1.3427       0.5476   635.4
1.3650           1.8807       1.3388       0.5420   628.9
1.3660           1.8772       1.3350       0.5422   629.2
1.3670           1.8747       1.3313       0.5434   630.6
1.3680           1.8781       1.3278       0.5503   638.6
1.3690           1.8892       1.3243       0.5649   655.5
1.3700           1.8896       1.3208       0.5688   660.0
1.3710           1.8796       1.3175       0.5621   652.3
1.3720           1.8918       1.3143       0.5775   670.2
1.3730           1.8921       1.3113       0.5808   674.0
1.3740           1.9000       1.3083       0.5916   686.6
1.3750           1.9003       1.3055       0.5947   690.1
1.3760           1.9056       1.3030       0.6026   699.3
1.3770           1.8966       1.3006       0.5960   691.7
1.3780           1.9000       1.2984       0.6016   698.1
1.3790           1.8969       1.2965       0.6005   696.8
1.3800           1.8970       1.2949       0.6021   698.7
1.3810           1.8985       1.2935       0.6050   702.1
1.3820           1.8952       1.2925       0.6027   699.4
1.3830           1.8996       1.2917       0.6079   705.5
1.3840           1.8971       1.2913       0.6058   703.0
1.3850           1.8958       1.2912       0.6046   701.6
1.3860           1.8945       1.2915       0.6030   699.8
1.3870           1.9094       1.2922       0.6172   716.2
1.3880           1.9082       1.2932       0.6150   713.7
1.3890           1.9058       1.2945       0.6113   709.4
1.3900           1.9107       1.2962       0.6145   713.1
1.3910           1.9000       1.2983       0.6017   698.2
1.3920           1.8977       1.3008       0.5968   692.6
1.3930           1.8799       1.3039       0.5761   668.5
1.3940           1.8771       1.3072       0.5698   661.3
1.3950           1.8595       1.3108       0.5487   636.7
1.3960           1.8698       1.3148       0.5550   644.1
1.3970           1.8632       1.3191       0.5441   631.4
1.3980           1.8735       1.3237       0.5498   638.0
1.3990           1.8708       1.3286       0.5423   629.3
1.4000           1.8738       1.3337       0.5401   626.7
1.4010           1.8728       1.3390       0.5338   619.5
1.4020           1.8684       1.3444       0.5240   608.1
1.4030           1.8758       1.3498       0.5260   610.4
1.4040           1.8846       1.3552       0.5294   614.3
1.4050           1.8917       1.3603       0.5314   616.6
1.4060           1.8930       1.3651       0.5279   612.6
1.4070           1.8886       1.3693       0.5193   602.6
1.4080           1.8951       1.3730       0.5220   605.8
1.4090           1.8836       1.3760       0.5076   589.1
1.4100           1.8922       1.3783       0.5139   596.3
1.4110           1.8966       1.3800       0.5167   599.6
1.4120           1.9127       1.3810       0.5317   617.1
1.4130           1.9063       1.3813       0.5250   609.2
1.4140           1.9065       1.3808       0.5257   610.0
1.4150           1.9107       1.3795       0.5313   616.5
1.4160           1.9070       1.3773       0.5297   614.7
1.4170           1.9041       1.3745       0.5296   614.6
1.4180           1.9019       1.3711       0.5309   616.1
1.4190           1.9034       1.3672       0.5363   622.3
1.4200           1.9075       1.3627       0.5448   632.3
1.4210           1.8932       1.3579       0.5353   621.2
1.4220           1.8922       1.3529       0.5393   625.9
1.4230           1.8847       1.3474       0.5373   623.5
1.4240           1.8792       1.3419       0.5373   623.6
1.4250           1.8809       1.3363       0.5446   632.0
1.4260           1.8767       1.3310       0.5457   633.3
1.4270           1.8849       1.3259       0.5590   648.7
1.4280           1.8924       1.3211       0.5712   662.9
1.4290           1.8923       1.3166       0.5757   668.1
1.4300           1.9022       1.3125       0.5897   684.3
1.4310           1.8977       1.3089       0.5888   683.2
1.4320           1.8923       1.3057       0.5866   680.8
1.4330           1.8931       1.3031       0.5900   684.6
1.4340           1.8897       1.3011       0.5886   683.0
1.4350           1.8886       1.2997       0.5889   683.4
1.4360           1.8756       1.2989       0.5766   669.2
1.4370           1.8798       1.2988       0.5810   674.2
1.4380           1.8877       1.2994       0.5883   682.7
1.4390           1.8856       1.3006       0.5849   678.8
1.4400           1.8871       1.3026       0.5845   678.3
1.4410           1.8938       1.3053       0.5885   682.9
1.4420           1.8936       1.3086       0.5850   678.8
1.4430           1.8930       1.3124       0.5806   673.8
1.4440           1.8987       1.3167       0.5819   675.3
1.4450           1.9113       1.3215       0.5898   684.4
1.4460           1.9027       1.3267       0.5760   668.4
1.4470           1.8888       1.3319       0.5569   646.3
1.4480           1.8938       1.3375       0.5563   645.6
1.4490           1.8949       1.3433       0.5517   640.2
1.4500           1.8887       1.3492       0.5395   626.1
1.4510           1.8921       1.3552       0.5369   623.1
1.4520           1.8905       1.3612       0.5293   614.3
1.4530           1.8966       1.3671       0.5295   614.4
1.4540           1.8948       1.3728       0.5220   605.8
1.4550           1.9034       1.3783       0.5252   609.4
1.4560           1.9075       1.3836       0.5239   607.9
1.4570           1.9050       1.3886       0.5164   599.3
1.4580           1.8966       1.3929       0.5037   584.6
1.4590           1.8981       1.3968       0.5012   581.6
1.4600           1.8982       1.4003       0.4979   577.8
1.4610           1.8953       1.4033       0.4920   570.9
1.4620           1.9007       1.4063       0.4945   573.8
1.4630           1.8950       1.4089       0.4862   564.2
1.4640           1.8852       1.4109       0.4743   550.4
1.4650           1.8786       1.4126       0.4660   540.7
1.4660           1.8724       1.4140       0.4583   531.9
1.4670           1.8675       1.4154       0.4521   524.6
1.4680           1.8623       1.4169       0.4455   516.9
1.4690           1.8576       1.4186       0.4391   509.5
1.4700           1.8605       1.4206       0.4399   510.5
1.4710           1.8648       1.4230       0.4418   512.7
1.4720           1.8659       1.4255       0.4404   511.1
1.4730           1.8746       1.4283       0.4463   518.0
1.4740           1.8726       1.4313       0.4414   512.2
1.4750           1.8768       1.4344       0.4424   513.4
1.4760           1.8710       1.4377       0.4334   502.9
1.4770           1.8715       1.4409       0.4306   499.7
1.4780           1.8632       1.4439       0.4193   486.5
1.4790           1.8702       1.4468       0.4234   491.3
1.4800           1.8718       1.4488       0.4229   490.8
1.4810           1.8779       1.4501       0.4278   496.4
1.4820           1.8690       1.4506       0.4184   485.5
1.4830           1.8706       1.4502       0.4204   487.9
1.4840           1.8713       1.4488       0.4226   490.4
1.4850           1.8597       1.4462       0.4134   479.8
1.4860           1.8553       1.4425       0.4128   479.1
1.4870           1.8600       1.4377       0.4223   490.0
1.4880           1.8472       1.4326       0.4147   481.2
1.4890           1.8631       1.4270       0.4361   506.1
1.4900           1.8627       1.4208       0.4419   512.8
1.4910           1.8555       1.4144       0.4411   511.9
1.4920           1.8480       1.4078       0.4402   510.8
1.4930           1.8542       1.4012       0.4530   525.7
1.4940           1.8655       1.3949       0.4707   546.2
1.4950           1.8696       1.3887       0.4810   558.2
1.4960           1.8627       1.3826       0.4801   557.1
1.4970           1.8601       1.3770       0.4830   560.5
1.4980           1.8577       1.3721       0.4856   563.5
1.4990           1.8581       1.3676       0.4905   569.2
1.5000           1.8629       1.3636       0.4993   579.5
1.5010           1.8564       1.3602       0.4961   575.7
1.5020           1.8500       1.3574       0.4926   571.7
1.5030           1.8541       1.3551       0.4990   579.1
1.5040           1.8468       1.3535       0.4933   572.5
1.5050           1.8478       1.3524       0.4955   575.0
1.5060           1.8454       1.3518       0.4936   572.8
1.5070           1.8403       1.3519       0.4884   566.7
1.5080           1.8474       1.3524       0.4949   574.3
1.5090           1.8540       1.3531       0.5009   581.3
1.5100           1.8546       1.3542       0.5004   580.6
1.5110           1.8535       1.3555       0.4980   578.0
1.5120           1.8602       1.3569       0.5033   584.1
1.5130           1.8618       1.3585       0.5033   584.1
1.5140           1.8613       1.3601       0.5012   581.6
1.5150           1.8592       1.3620       0.4972   577.0
1.5160           1.8546       1.3641       0.4905   569.2
1.5170           1.8602       1.3663       0.4939   573.2
1.5180           1.8558       1.3687       0.4871   565.2
1.5190           1.8523       1.3712       0.4812   558.4
1.5200           1.8422       1.3738       0.4685   543.6
1.5210           1.8422       1.3763       0.4658   540.6
1.5220           1.8276       1.3788       0.4488   520.8
1.5230           1.8228       1.3812       0.4416   512.5
1.5240           1.8240       1.3837       0.4403   511.0
1.5250           1.8230       1.3863       0.4367   506.8
1.5260           1.8212       1.3889       0.4323   501.7
1.5270           1.8227       1.3916       0.4311   500.3
1.5280           1.8221       1.3945       0.4276   496.2
1.5290           1.8249       1.3975       0.4274   496.0
1.5300           1.8175       1.4005       0.4170   483.9
1.5310           1.8154       1.4035       0.4119   478.0
1.5320           1.8114       1.4067       0.4048   469.7
1.5330           1.8099       1.4100       0.3999   464.0
1.5340           1.7984       1.4135       0.3849   446.6
1.5350           1.8109       1.4172       0.3937   456.9
1.5360           1.8045       1.4211       0.3834   445.0
1.5370           1.8085       1.4251       0.3834   444.9
1.5380           1.8125       1.4294       0.3832   444.6
1.5390           1.8223       1.4338       0.3884   450.7
