Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.5160           3.2369       2.7189       0.5180   300.6
2.5170           3.2340       2.7147       0.5194   301.3
2.5180           3.2400       2.7102       0.5298   307.4
2.5190           3.2546       2.7055       0.5492   318.6
2.5200           3.2502       2.7006       0.5496   318.9
2.5210           3.2566       2.6956       0.5610   325.5
2.5220           3.2596       2.6906       0.5689   330.1
2.5230           3.2673       2.6856       0.5817   337.5
2.5240           3.2611       2.6807       0.5804   336.8
2.5250           3.2484       2.6761       0.5723   332.1
2.5260           3.2469       2.6716       0.5753   333.8
2.5270           3.2468       2.6672       0.5795   336.2
2.5280           3.2390       2.6631       0.5759   334.2
2.5290           3.2384       2.6592       0.5792   336.1
2.5300           3.2411       2.6557       0.5853   339.6
2.5310           3.2374       2.6527       0.5847   339.2
2.5320           3.2442       2.6503       0.5939   344.6
2.5330           3.2407       2.6482       0.5924   343.8
2.5340           3.2477       2.6466       0.6011   348.8
2.5350           3.2566       2.6456       0.6111   354.6
2.5360           3.2634       2.6454       0.6180   358.6
2.5370           3.2492       2.6459       0.6033   350.1
2.5380           3.2396       2.6472       0.5925   343.8
2.5390           3.2309       2.6491       0.5818   337.6
2.5400           3.2216       2.6518       0.5697   330.6
2.5410           3.2211       2.6553       0.5658   328.3
2.5420           3.2173       2.6596       0.5577   323.6
2.5430           3.2226       2.6647       0.5579   323.7
2.5440           3.2214       2.6707       0.5507   319.5
2.5450           3.2125       2.6774       0.5351   310.5
2.5460           3.1961       2.6847       0.5114   296.7
2.5470           3.1798       2.6923       0.4874   282.8
2.5480           3.1781       2.7003       0.4778   277.2
2.5490           3.1683       2.7085       0.4597   266.8
2.5500           3.1829       2.7168       0.4661   270.5
2.5510           3.1824       2.7251       0.4573   265.3
2.5520           3.1825       2.7335       0.4490   260.5
2.5530           3.1766       2.7419       0.4347   252.2
2.5540           3.1671       2.7501       0.4169   241.9
2.5550           3.1678       2.7579       0.4099   237.9
2.5560           3.1622       2.7654       0.3968   230.2
2.5570           3.1749       2.7728       0.4020   233.3
2.5580           3.1835       2.7798       0.4037   234.3
2.5590           3.1815       2.7861       0.3954   229.4
2.5600           3.1827       2.7916       0.3911   226.9
2.5610           3.1828       2.7961       0.3866   224.3
2.5620           3.1743       2.8001       0.3742   217.1
2.5630           3.1737       2.8033       0.3704   214.9
2.5640           3.1794       2.8057       0.3737   216.8
2.5650           3.1812       2.8071       0.3741   217.1
2.5660           3.1850       2.8079       0.3771   218.8
2.5670           3.1797       2.8073       0.3724   216.1
2.5680           3.1842       2.8053       0.3789   219.8
2.5690           3.1947       2.8020       0.3927   227.9
2.5700           3.1896       2.7980       0.3916   227.2
2.5710           3.1979       2.7934       0.4044   234.7
2.5720           3.2023       2.7883       0.4139   240.2
2.5730           3.2026       2.7829       0.4197   243.5
2.5740           3.2026       2.7770       0.4256   246.9
2.5750           3.1965       2.7709       0.4256   246.9
2.5760           3.1977       2.7646       0.4331   251.3
2.5770           3.1905       2.7587       0.4318   250.5
2.5780           3.1843       2.7531       0.4312   250.2
2.5790           3.1834       2.7478       0.4356   252.7
2.5800           3.1904       2.7430       0.4474   259.6
2.5810           3.1897       2.7390       0.4507   261.5
2.5820           3.1832       2.7355       0.4477   259.8
2.5830           3.1913       2.7325       0.4588   266.2
2.5840           3.1948       2.7299       0.4649   269.7
2.5850           3.2015       2.7277       0.4738   274.9
2.5860           3.2002       2.7260       0.4742   275.2
2.5870           3.1988       2.7247       0.4741   275.1
2.5880           3.1996       2.7240       0.4756   275.9
2.5890           3.1926       2.7236       0.4690   272.1
2.5900           3.1854       2.7233       0.4621   268.1
2.5910           3.1804       2.7232       0.4572   265.3
2.5920           3.1760       2.7233       0.4526   262.6
2.5930           3.1712       2.7235       0.4476   259.7
2.5940           3.1627       2.7237       0.4390   254.7
2.5950           3.1528       2.7240       0.4288   248.8
2.5960           3.1468       2.7246       0.4223   245.0
2.5970           3.1527       2.7252       0.4274   248.0
2.5980           3.1559       2.7260       0.4300   249.5
2.5990           3.1591       2.7268       0.4323   250.8
2.6000           3.1441       2.7277       0.4164   241.6
2.6010           3.1441       2.7290       0.4150   240.8
2.6020           3.1478       2.7308       0.4170   242.0
2.6030           3.1572       2.7328       0.4245   246.3
2.6040           3.1550       2.7347       0.4204   243.9
2.6050           3.1563       2.7365       0.4198   243.6
2.6060           3.1442       2.7385       0.4057   235.4
2.6070           3.1483       2.7407       0.4077   236.5
2.6080           3.1558       2.7430       0.4128   239.5
2.6090           3.1592       2.7456       0.4136   240.0
2.6100           3.1538       2.7485       0.4053   235.2
2.6110           3.1504       2.7514       0.3989   231.5
2.6120           3.1533       2.7544       0.3989   231.5
2.6130           3.1438       2.7574       0.3864   224.2
2.6140           3.1327       2.7604       0.3723   216.0
2.6150           3.1380       2.7634       0.3746   217.3
2.6160           3.1415       2.7660       0.3756   217.9
2.6170           3.1403       2.7685       0.3718   215.7
2.6180           3.1455       2.7710       0.3746   217.3
2.6190           3.1407       2.7733       0.3673   213.1
2.6200           3.1481       2.7755       0.3726   216.2
2.6210           3.1442       2.7775       0.3667   212.7
2.6220           3.1498       2.7793       0.3705   215.0
2.6230           3.1547       2.7811       0.3736   216.8
2.6240           3.1569       2.7827       0.3741   217.1
2.6250           3.1499       2.7842       0.3657   212.2
2.6260           3.1448       2.7857       0.3591   208.4
2.6270           3.1548       2.7870       0.3678   213.4
2.6280           3.1580       2.7881       0.3699   214.6
2.6290           3.1643       2.7887       0.3756   217.9
2.6300           3.1619       2.7891       0.3728   216.3
2.6310           3.1550       2.7891       0.3659   212.3
2.6320           3.1516       2.7887       0.3629   210.6
2.6330           3.1535       2.7878       0.3657   212.2
2.6340           3.1610       2.7865       0.3744   217.3
2.6350           3.1598       2.7847       0.3751   217.6
2.6360           3.1666       2.7825       0.3840   222.8
2.6370           3.1600       2.7802       0.3798   220.4
2.6380           3.1596       2.7777       0.3820   221.6
2.6390           3.1671       2.7751       0.3920   227.4
2.6400           3.1737       2.7727       0.4011   232.7
2.6410           3.1763       2.7701       0.4063   235.7
2.6420           3.1848       2.7675       0.4174   242.2
2.6430           3.1798       2.7647       0.4151   240.9
2.6440           3.1817       2.7620       0.4197   243.5
2.6450           3.1857       2.7593       0.4264   247.4
2.6460           3.1737       2.7568       0.4168   241.9
2.6470           3.1816       2.7545       0.4271   247.8
2.6480           3.1794       2.7526       0.4269   247.7
2.6490           3.1788       2.7510       0.4278   248.2
2.6500           3.1657       2.7497       0.4160   241.4
2.6510           3.1549       2.7488       0.4061   235.6
2.6520           3.1618       2.7481       0.4137   240.0
2.6530           3.1635       2.7478       0.4157   241.2
2.6540           3.1607       2.7479       0.4127   239.5
2.6550           3.1744       2.7486       0.4258   247.1
2.6560           3.1665       2.7497       0.4168   241.8
2.6570           3.1774       2.7516       0.4258   247.1
2.6580           3.1734       2.7541       0.4193   243.3
2.6590           3.1683       2.7570       0.4114   238.7
2.6600           3.1641       2.7599       0.4042   234.5
2.6610           3.1542       2.7631       0.3912   227.0
2.6620           3.1531       2.7663       0.3868   224.4
2.6630           3.1525       2.7695       0.3831   222.3
2.6640           3.1486       2.7726       0.3760   218.1
2.6650           3.1386       2.7760       0.3627   210.4
2.6660           3.1418       2.7794       0.3624   210.3
2.6670           3.1343       2.7826       0.3517   204.1
2.6680           3.1354       2.7857       0.3497   202.9
2.6690           3.1356       2.7886       0.3471   201.4
2.6700           3.1365       2.7913       0.3452   200.3
2.6710           3.1332       2.7938       0.3394   196.9
2.6720           3.1278       2.7960       0.3319   192.6
2.6730           3.1256       2.7977       0.3279   190.3
2.6740           3.1214       2.7991       0.3222   187.0
2.6750           3.1338       2.8003       0.3335   193.5
2.6760           3.1321       2.8011       0.3310   192.1
2.6770           3.1406       2.8016       0.3390   196.7
2.6780           3.1339       2.8016       0.3323   192.8
2.6790           3.1402       2.8014       0.3388   196.6
2.6800           3.1305       2.8012       0.3294   191.1
2.6810           3.1335       2.8006       0.3329   193.2
2.6820           3.1388       2.7999       0.3389   196.7
2.6830           3.1469       2.7990       0.3479   201.9
2.6840           3.1579       2.7979       0.3600   208.9
2.6850           3.1477       2.7965       0.3512   203.8
2.6860           3.1448       2.7952       0.3496   202.9
2.6870           3.1521       2.7938       0.3584   207.9
2.6880           3.1435       2.7922       0.3513   203.9
2.6890           3.1391       2.7907       0.3484   202.1
2.6900           3.1423       2.7891       0.3532   204.9
2.6910           3.1344       2.7874       0.3470   201.3
2.6920           3.1363       2.7855       0.3508   203.5
2.6930           3.1332       2.7837       0.3495   202.8
2.6940           3.1242       2.7819       0.3423   198.6
2.6950           3.1275       2.7800       0.3475   201.6
2.6960           3.1318       2.7778       0.3540   205.4
2.6970           3.1261       2.7756       0.3505   203.4
2.6980           3.1212       2.7736       0.3476   201.7
2.6990           3.1190       2.7715       0.3475   201.6
2.7000           3.1191       2.7693       0.3498   203.0
2.7010           3.1214       2.7671       0.3543   205.6
2.7020           3.1228       2.7648       0.3580   207.7
2.7030           3.1292       2.7626       0.3666   212.7
2.7040           3.1307       2.7603       0.3705   215.0
2.7050           3.1300       2.7578       0.3722   216.0
2.7060           3.1249       2.7551       0.3697   214.5
2.7070           3.1209       2.7523       0.3686   213.9
2.7080           3.1215       2.7493       0.3722   216.0
2.7090           3.1168       2.7462       0.3706   215.0
2.7100           3.1080       2.7432       0.3647   211.6
2.7110           3.1134       2.7403       0.3731   216.5
2.7120           3.0989       2.7371       0.3618   209.9
2.7130           3.0916       2.7339       0.3577   207.5
2.7140           3.0891       2.7306       0.3585   208.0
2.7150           3.0892       2.7272       0.3620   210.1
2.7160           3.0856       2.7237       0.3619   210.0
2.7170           3.0884       2.7200       0.3685   213.8
2.7180           3.0795       2.7160       0.3635   210.9
2.7190           3.0810       2.7122       0.3688   214.0
2.7200           3.0767       2.7081       0.3686   213.9
2.7210           3.0811       2.7040       0.3771   218.8
2.7220           3.0830       2.6997       0.3833   222.4
2.7230           3.1013       2.6952       0.4061   235.6
2.7240           3.1061       2.6907       0.4154   241.0
2.7250           3.1052       2.6862       0.4190   243.1
2.7260           3.0904       2.6817       0.4087   237.1
2.7270           3.0964       2.6773       0.4192   243.2
2.7280           3.1004       2.6727       0.4277   248.1
2.7290           3.1079       2.6682       0.4397   255.1
2.7300           3.1002       2.6637       0.4365   253.3
2.7310           3.1007       2.6593       0.4414   256.1
2.7320           3.0931       2.6551       0.4380   254.1
2.7330           3.0916       2.6512       0.4404   255.5
2.7340           3.0942       2.6475       0.4466   259.2
2.7350           3.0842       2.6441       0.4402   255.4
2.7360           3.0823       2.6410       0.4413   256.1
2.7370           3.0871       2.6383       0.4489   260.4
2.7380           3.0875       2.6359       0.4516   262.1
2.7390           3.0942       2.6340       0.4602   267.0
2.7400           3.0930       2.6325       0.4605   267.2
2.7410           3.0965       2.6315       0.4650   269.8
2.7420           3.1039       2.6309       0.4730   274.5
2.7430           3.1089       2.6309       0.4780   277.3
2.7440           3.1096       2.6316       0.4781   277.4
2.7450           3.1148       2.6331       0.4816   279.5
2.7460           3.1286       2.6356       0.4930   286.1
2.7470           3.1224       2.6388       0.4836   280.6
2.7480           3.1082       2.6426       0.4656   270.1
2.7490           3.1078       2.6471       0.4607   267.3
2.7500           3.1092       2.6522       0.4570   265.1
2.7510           3.1125       2.6581       0.4545   263.7
2.7520           3.1148       2.6645       0.4503   261.3
2.7530           3.1170       2.6715       0.4455   258.5
2.7540           3.1111       2.6791       0.4319   250.6
2.7550           3.1236       2.6873       0.4362   253.1
2.7560           3.1260       2.6960       0.4300   249.5
2.7570           3.1234       2.7050       0.4184   242.8
2.7580           3.1198       2.7142       0.4056   235.4
2.7590           3.1233       2.7231       0.4002   232.2
2.7600           3.1304       2.7321       0.3983   231.1
2.7610           3.1292       2.7409       0.3883   225.3
2.7620           3.1312       2.7492       0.3820   221.6
2.7630           3.1290       2.7570       0.3720   215.8
2.7640           3.1353       2.7639       0.3714   215.5
2.7650           3.1384       2.7700       0.3684   213.8
2.7660           3.1384       2.7753       0.3631   210.7
2.7670           3.1347       2.7800       0.3547   205.8
2.7680           3.1333       2.7833       0.3500   203.1
2.7690           3.1403       2.7851       0.3553   206.1
2.7700           3.1464       2.7854       0.3610   209.5
2.7710           3.1495       2.7845       0.3651   211.8
2.7720           3.1486       2.7823       0.3663   212.5
2.7730           3.1417       2.7789       0.3628   210.5
2.7740           3.1406       2.7742       0.3663   212.6
2.7750           3.1333       2.7686       0.3647   211.6
2.7760           3.1263       2.7622       0.3641   211.3
2.7770           3.1177       2.7552       0.3624   210.3
2.7780           3.1045       2.7477       0.3568   207.0
2.7790           3.0920       2.7400       0.3520   204.2
2.7800           3.0895       2.7321       0.3574   207.3
2.7810           3.0919       2.7240       0.3679   213.5
2.7820           3.0927       2.7155       0.3772   218.8
2.7830           3.1055       2.7071       0.3985   231.2
2.7840           3.1141       2.6985       0.4156   241.1
2.7850           3.1165       2.6901       0.4264   247.4
2.7860           3.1185       2.6821       0.4364   253.2
2.7870           3.1203       2.6746       0.4458   258.6
2.7880           3.1242       2.6677       0.4566   264.9
2.7890           3.1224       2.6615       0.4610   267.5
2.7900           3.1340       2.6560       0.4780   277.4
2.7910           3.1284       2.6512       0.4771   276.9
2.7920           3.1249       2.6472       0.4778   277.2
2.7930           3.1172       2.6440       0.4732   274.6
2.7940           3.1125       2.6417       0.4708   273.2
2.7950           3.1190       2.6402       0.4788   277.8
2.7960           3.1136       2.6394       0.4742   275.2
2.7970           3.1171       2.6394       0.4777   277.2
2.7980           3.1270       2.6401       0.4869   282.5
2.7990           3.1350       2.6414       0.4936   286.4
2.8000           3.1402       2.6432       0.4970   288.4
2.8010           3.1422       2.6455       0.4967   288.2
2.8020           3.1366       2.6486       0.4880   283.2
2.8030           3.1443       2.6522       0.4921   285.5
2.8040           3.1508       2.6563       0.4945   286.9
2.8050           3.1524       2.6608       0.4916   285.2
2.8060           3.1530       2.6655       0.4875   282.9
2.8070           3.1548       2.6702       0.4846   281.2
2.8080           3.1475       2.6753       0.4722   274.0
2.8090           3.1608       2.6806       0.4801   278.6
2.8100           3.1710       2.6862       0.4848   281.3
2.8110           3.1765       2.6918       0.4847   281.3
2.8120           3.1906       2.6975       0.4931   286.1
2.8130           3.1943       2.7034       0.4909   284.8
2.8140           3.2086       2.7096       0.4990   289.5
2.8150           3.2070       2.7159       0.4911   284.9
2.8160           3.1921       2.7222       0.4699   272.7
2.8170           3.1997       2.7283       0.4714   273.5
2.8180           3.2020       2.7343       0.4676   271.3
2.8190           3.2063       2.7405       0.4658   270.3
2.8200           3.2029       2.7466       0.4563   264.7
2.8210           3.2050       2.7525       0.4525   262.6
2.8220           3.1968       2.7581       0.4387   254.5
2.8230           3.2023       2.7637       0.4386   254.5
2.8240           3.1980       2.7690       0.4290   248.9
2.8250           3.1927       2.7738       0.4189   243.0
2.8260           3.1868       2.7781       0.4087   237.2
2.8270           3.1786       2.7819       0.3966   230.1
2.8280           3.1760       2.7855       0.3905   226.6
2.8290           3.1796       2.7888       0.3907   226.7
2.8300           3.1832       2.7917       0.3915   227.2
2.8310           3.1853       2.7942       0.3911   226.9
2.8320           3.1966       2.7963       0.4003   232.3
2.8330           3.1948       2.7980       0.3968   230.2
2.8340           3.1919       2.7993       0.3925   227.8
2.8350           3.1863       2.8003       0.3860   224.0
2.8360           3.1836       2.8009       0.3827   222.1
2.8370           3.1836       2.8014       0.3823   221.8
2.8380           3.1814       2.8016       0.3798   220.4
2.8390           3.1795       2.8015       0.3780   219.3
2.8400           3.1828       2.8011       0.3816   221.4
2.8410           3.1760       2.8005       0.3755   217.9
2.8420           3.1769       2.7998       0.3771   218.8
2.8430           3.1749       2.7990       0.3759   218.1
2.8440           3.1835       2.7982       0.3853   223.6
2.8450           3.1791       2.7975       0.3817   221.4
2.8460           3.1708       2.7967       0.3742   217.1
2.8470           3.1759       2.7958       0.3801   220.5
2.8480           3.1721       2.7950       0.3771   218.8
2.8490           3.1796       2.7942       0.3854   223.6
2.8500           3.1667       2.7933       0.3734   216.7
2.8510           3.1632       2.7925       0.3707   215.1
2.8520           3.1692       2.7915       0.3777   219.1
2.8530           3.1707       2.7905       0.3802   220.6
2.8540           3.1738       2.7896       0.3843   223.0
2.8550           3.1749       2.7886       0.3863   224.1
2.8560           3.1869       2.7877       0.3992   231.6
2.8570           3.1899       2.7867       0.4032   233.9
2.8580           3.1838       2.7856       0.3982   231.0
2.8590           3.1838       2.7846       0.3992   231.6
2.8600           3.1725       2.7837       0.3888   225.6
2.8610           3.1726       2.7828       0.3898   226.2
2.8620           3.1733       2.7818       0.3916   227.2
2.8630           3.1768       2.7807       0.3961   229.8
2.8640           3.1762       2.7796       0.3966   230.1
2.8650           3.1844       2.7787       0.4057   235.4
2.8660           3.1835       2.7778       0.4057   235.4
2.8670           3.1905       2.7768       0.4137   240.0
2.8680           3.1962       2.7758       0.4204   243.9
2.8690           3.1992       2.7747       0.4245   246.3
2.8700           3.1983       2.7737       0.4246   246.3
2.8710           3.2085       2.7729       0.4356   252.7
2.8720           3.2112       2.7721       0.4391   254.8
2.8730           3.2069       2.7713       0.4355   252.7
2.8740           3.2071       2.7706       0.4365   253.3
2.8750           3.2029       2.7699       0.4330   251.2
2.8760           3.2226       2.7692       0.4534   263.1
2.8770           3.2303       2.7685       0.4618   268.0
2.8780           3.2170       2.7677       0.4494   260.7
2.8790           3.2231       2.7665       0.4565   264.9
2.8800           3.2197       2.7651       0.4546   263.8
2.8810           3.2221       2.7635       0.4586   266.1
2.8820           3.2136       2.7621       0.4515   262.0
2.8830           3.2027       2.7606       0.4421   256.5
2.8840           3.2138       2.7592       0.4547   263.8
2.8850           3.2052       2.7577       0.4475   259.7
2.8860           3.2127       2.7564       0.4563   264.7
2.8870           3.2163       2.7548       0.4616   267.8
2.8880           3.2278       2.7528       0.4750   275.6
2.8890           3.2328       2.7505       0.4823   279.9
2.8900           3.2243       2.7482       0.4761   276.2
2.8910           3.2120       2.7458       0.4662   270.5
2.8920           3.2192       2.7435       0.4757   276.0
2.8930           3.2149       2.7411       0.4738   274.9
2.8940           3.2124       2.7387       0.4737   274.9
2.8950           3.2093       2.7362       0.4731   274.5
2.8960           3.2249       2.7337       0.4912   285.0
2.8970           3.2246       2.7314       0.4932   286.2
2.8980           3.2250       2.7292       0.4958   287.7
2.8990           3.2266       2.7270       0.4995   289.8
2.9000           3.2172       2.7248       0.4924   285.7
2.9010           3.2109       2.7225       0.4884   283.4
2.9020           3.2138       2.7202       0.4937   286.4
2.9030           3.2102       2.7177       0.4925   285.8
2.9040           3.2053       2.7151       0.4902   284.4
2.9050           3.1997       2.7123       0.4874   282.8
2.9060           3.2139       2.7093       0.5045   292.7
2.9070           3.2122       2.7062       0.5060   293.6
2.9080           3.2194       2.7033       0.5160   299.4
2.9090           3.2187       2.7003       0.5184   300.8
2.9100           3.2160       2.6971       0.5189   301.1
2.9110           3.2149       2.6940       0.5209   302.3
2.9120           3.2155       2.6909       0.5246   304.4
2.9130           3.2239       2.6883       0.5355   310.7
2.9140           3.2181       2.6860       0.5321   308.7
2.9150           3.2086       2.6842       0.5244   304.3
2.9160           3.1988       2.6827       0.5161   299.5
2.9170           3.1915       2.6815       0.5100   295.9
2.9180           3.2039       2.6805       0.5234   303.7
2.9190           3.1995       2.6801       0.5194   301.4
2.9200           3.1873       2.6801       0.5071   294.3
2.9210           3.1886       2.6807       0.5079   294.7
2.9220           3.1855       2.6818       0.5037   292.2
2.9230           3.1903       2.6834       0.5069   294.1
2.9240           3.1939       2.6857       0.5082   294.9
2.9250           3.1903       2.6884       0.5020   291.3
2.9260           3.1944       2.6913       0.5030   291.9
2.9270           3.1929       2.6944       0.4986   289.3
2.9280           3.1985       2.6974       0.5011   290.7
2.9290           3.1869       2.7007       0.4862   282.1
2.9300           3.1951       2.7041       0.4910   284.9
2.9310           3.2032       2.7076       0.4956   287.6
2.9320           3.1948       2.7109       0.4839   280.8
2.9330           3.1923       2.7139       0.4785   277.6
2.9340           3.1933       2.7162       0.4771   276.8
2.9350           3.1949       2.7179       0.4770   276.8
2.9360           3.1942       2.7189       0.4753   275.8
2.9370           3.1957       2.7186       0.4771   276.8
2.9380           3.1991       2.7170       0.4821   279.7
2.9390           3.2003       2.7149       0.4853   281.6
2.9400           3.1965       2.7122       0.4843   281.0
2.9410           3.2003       2.7087       0.4916   285.3
2.9420           3.1967       2.7048       0.4919   285.4
2.9430           3.1972       2.7006       0.4966   288.1
2.9440           3.2013       2.6962       0.5051   293.1
2.9450           3.2020       2.6921       0.5099   295.9
2.9460           3.2051       2.6881       0.5170   300.0
2.9470           3.2154       2.6844       0.5310   308.1
2.9480           3.2252       2.6811       0.5441   315.7
2.9490           3.2248       2.6785       0.5462   316.9
2.9500           3.2234       2.6769       0.5465   317.1
2.9510           3.2370       2.6762       0.5608   325.4
2.9520           3.2382       2.6767       0.5616   325.8
2.9530           3.2440       2.6784       0.5657   328.2
2.9540           3.2436       2.6812       0.5624   326.3
2.9550           3.2415       2.6854       0.5561   322.7
2.9560           3.2366       2.6908       0.5458   316.7
2.9570           3.2387       2.6974       0.5413   314.1
2.9580           3.2426       2.7048       0.5378   312.0
2.9590           3.2420       2.7131       0.5288   306.8
2.9600           3.2435       2.7223       0.5212   302.4
2.9610           3.2587       2.7325       0.5263   305.4
2.9620           3.2611       2.7434       0.5177   300.4
2.9630           3.2540       2.7547       0.4993   289.7
2.9640           3.2543       2.7664       0.4879   283.1
2.9650           3.2535       2.7784       0.4751   275.7
2.9660           3.2558       2.7902       0.4655   270.1
2.9670           3.2535       2.8021       0.4514   261.9
2.9680           3.2496       2.8131       0.4365   253.3
2.9690           3.2571       2.8232       0.4339   251.8
2.9700           3.2616       2.8325       0.4291   249.0
2.9710           3.2683       2.8403       0.4280   248.3
2.9720           3.2570       2.8473       0.4097   237.7
2.9730           3.2547       2.8532       0.4015   233.0
2.9740           3.2531       2.8577       0.3955   229.5
2.9750           3.2575       2.8608       0.3967   230.2
2.9760           3.2575       2.8623       0.3952   229.3
2.9770           3.2580       2.8620       0.3960   229.8
2.9780           3.2684       2.8601       0.4083   236.9
2.9790           3.2608       2.8568       0.4040   234.4
2.9800           3.2495       2.8520       0.3974   230.6
2.9810           3.2377       2.8461       0.3915   227.2
2.9820           3.2431       2.8395       0.4036   234.2
2.9830           3.2455       2.8320       0.4135   239.9
2.9840           3.2417       2.8239       0.4177   242.4
2.9850           3.2495       2.8154       0.4340   251.8
2.9860           3.2487       2.8072       0.4416   256.2
2.9870           3.2356       2.7994       0.4363   253.1
2.9880           3.2388       2.7918       0.4470   259.3
2.9890           3.2246       2.7848       0.4398   255.2
2.9900           3.2292       2.7780       0.4513   261.8
2.9910           3.2429       2.7716       0.4713   273.4
2.9920           3.2415       2.7658       0.4756   276.0
2.9930           3.2471       2.7608       0.4864   282.2
2.9940           3.2416       2.7564       0.4852   281.5
2.9950           3.2453       2.7528       0.4925   285.8
2.9960           3.2548       2.7497       0.5051   293.1
2.9970           3.2586       2.7472       0.5114   296.7
2.9980           3.2571       2.7455       0.5116   296.8
2.9990           3.2462       2.7447       0.5016   291.0
3.0000           3.2481       2.7446       0.5035   292.1
3.0010           3.2409       2.7452       0.4957   287.6
3.0020           3.2379       2.7467       0.4912   285.0
3.0030           3.2475       2.7489       0.4987   289.3
3.0040           3.2495       2.7518       0.4977   288.8
3.0050           3.2482       2.7554       0.4928   285.9
3.0060           3.2407       2.7593       0.4813   279.3
3.0070           3.2361       2.7634       0.4727   274.3
3.0080           3.2391       2.7675       0.4716   273.6
3.0090           3.2381       2.7722       0.4659   270.3
3.0100           3.2514       2.7767       0.4747   275.4
3.0110           3.2606       2.7812       0.4795   278.2
3.0120           3.2615       2.7849       0.4766   276.5
3.0130           3.2699       2.7877       0.4821   279.7
3.0140           3.2770       2.7900       0.4869   282.5
3.0150           3.2813       2.7918       0.4895   284.0
3.0160           3.2795       2.7931       0.4865   282.3
3.0170           3.2781       2.7938       0.4844   281.0
3.0180           3.2705       2.7935       0.4770   276.8
3.0190           3.2774       2.7920       0.4854   281.6
3.0200           3.2739       2.7896       0.4843   281.0
3.0210           3.2733       2.7866       0.4867   282.4
3.0220           3.2749       2.7827       0.4922   285.6
3.0230           3.2710       2.7780       0.4930   286.1
3.0240           3.2727       2.7724       0.5003   290.3
3.0250           3.2566       2.7661       0.4905   284.6
3.0260           3.2647       2.7594       0.5053   293.2
3.0270           3.2684       2.7522       0.5162   299.5
3.0280           3.2589       2.7449       0.5140   298.2
3.0290           3.2588       2.7377       0.5211   302.4
3.0300           3.2690       2.7306       0.5384   312.4
3.0310           3.2746       2.7240       0.5506   319.5
3.0320           3.2717       2.7179       0.5539   321.4
3.0330           3.2801       2.7121       0.5679   329.5
3.0340           3.2818       2.7070       0.5749   333.5
3.0350           3.2845       2.7024       0.5821   337.8
3.0360           3.2958       2.6985       0.5972   346.5
3.0370           3.2933       2.6957       0.5977   346.8
3.0380           3.2940       2.6935       0.6005   348.4
3.0390           3.2982       2.6922       0.6060   351.6
3.0400           3.2845       2.6918       0.5927   343.9
3.0410           3.2857       2.6924       0.5933   344.3
3.0420           3.2884       2.6938       0.5946   345.0
3.0430           3.2715       2.6961       0.5754   333.9
3.0440           3.2656       2.6992       0.5664   328.6
3.0450           3.2611       2.7030       0.5581   323.9
3.0460           3.2576       2.7075       0.5500   319.1
3.0470           3.2501       2.7127       0.5374   311.8
3.0480           3.2536       2.7185       0.5351   310.5
3.0490           3.2440       2.7248       0.5192   301.3
3.0500           3.2496       2.7311       0.5185   300.8
3.0510           3.2496       2.7375       0.5121   297.1
3.0520           3.2434       2.7437       0.4997   289.9
3.0530           3.2496       2.7499       0.4997   289.9
3.0540           3.2395       2.7560       0.4835   280.5
3.0550           3.2421       2.7620       0.4800   278.5
3.0560           3.2473       2.7680       0.4793   278.1
3.0570           3.2413       2.7738       0.4675   271.2
3.0580           3.2483       2.7791       0.4691   272.2
3.0590           3.2477       2.7843       0.4634   268.9
3.0600           3.2453       2.7891       0.4562   264.7
3.0610           3.2306       2.7934       0.4371   253.6
3.0620           3.2316       2.7971       0.4345   252.1
3.0630           3.2342       2.8002       0.4339   251.8
3.0640           3.2379       2.8029       0.4349   252.4
3.0650           3.2407       2.8053       0.4354   252.6
3.0660           3.2402       2.8071       0.4331   251.3
3.0670           3.2364       2.8083       0.4281   248.4
3.0680           3.2365       2.8089       0.4276   248.1
3.0690           3.2302       2.8091       0.4210   244.3
3.0700           3.2267       2.8088       0.4179   242.5
3.0710           3.2278       2.8079       0.4199   243.6
3.0720           3.2505       2.8065       0.4440   257.6
3.0730           3.2419       2.8045       0.4375   253.8
3.0740           3.2486       2.8022       0.4464   259.0
3.0750           3.2507       2.7994       0.4513   261.9
3.0760           3.2547       2.7962       0.4585   266.0
3.0770           3.2518       2.7930       0.4588   266.2
3.0780           3.2408       2.7894       0.4514   261.9
3.0790           3.2379       2.7856       0.4523   262.4
3.0800           3.2462       2.7816       0.4646   269.5
3.0810           3.2465       2.7773       0.4692   272.2
3.0820           3.2567       2.7726       0.4842   280.9
3.0830           3.2570       2.7678       0.4892   283.8
3.0840           3.2573       2.7631       0.4941   286.7
3.0850           3.2619       2.7585       0.5035   292.1
3.0860           3.2720       2.7537       0.5184   300.8
3.0870           3.2639       2.7489       0.5151   298.8
3.0880           3.2660       2.7442       0.5219   302.8
3.0890           3.2626       2.7397       0.5229   303.4
3.0900           3.2650       2.7353       0.5297   307.3
3.0910           3.2668       2.7313       0.5355   310.7
3.0920           3.2687       2.7275       0.5412   314.0
3.0930           3.2718       2.7241       0.5477   317.8
3.0940           3.2733       2.7211       0.5523   320.4
3.0950           3.2875       2.7185       0.5691   330.2
3.0960           3.2887       2.7164       0.5723   332.1
