Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.2630          -7.4362      -9.9985       2.5623   367.1
2.2640          -7.4238     -10.0032       2.5794   369.5
2.2650          -7.4267     -10.0030       2.5763   369.1
2.2660          -7.4092      -9.9968       2.5876   370.7
2.2670          -7.4209      -9.9843       2.5634   367.2
2.2680          -7.4138      -9.9667       2.5529   365.8
2.2690          -7.4496      -9.9435       2.4938   357.3
2.2700          -7.4650      -9.9150       2.4500   351.0
2.2710          -7.4776      -9.8827       2.4051   344.6
2.2720          -7.4930      -9.8483       2.3553   337.4
2.2730          -7.4946      -9.8142       2.3196   332.3
2.2740          -7.5073      -9.7822       2.2749   325.9
2.2750          -7.5086      -9.7554       2.2468   321.9
2.2760          -7.4908      -9.7335       2.2427   321.3
2.2770          -7.4964      -9.7188       2.2224   318.4
2.2780          -7.4996      -9.7135       2.2139   317.2
2.2790          -7.4951      -9.7166       2.2214   318.3
2.2800          -7.4992      -9.7275       2.2283   319.2
2.2810          -7.4910      -9.7459       2.2549   323.0
2.2820          -7.5003      -9.7718       2.2715   325.4
2.2830          -7.5108      -9.8034       2.2926   328.4
2.2840          -7.4989      -9.8404       2.3416   335.5
2.2850          -7.5112      -9.8805       2.3693   339.4
2.2860          -7.4953      -9.9182       2.4230   347.1
2.2870          -7.4935      -9.9511       2.4576   352.1
2.2880          -7.4678      -9.9769       2.5091   359.5
2.2890          -7.4722      -9.9940       2.5218   361.3
2.2900          -7.4613     -10.0025       2.5412   364.1
2.2910          -7.4566     -10.0024       2.5458   364.7
2.2920          -7.4940      -9.9952       2.5012   358.3
2.2930          -7.4902      -9.9814       2.4912   356.9
2.2940          -7.4874      -9.9625       2.4751   354.6
2.2950          -7.4593      -9.9414       2.4820   355.6
2.2960          -7.4498      -9.9181       2.4683   353.6
2.2970          -7.4216      -9.8960       2.4744   354.5
2.2980          -7.4080      -9.8752       2.4672   353.5
2.2990          -7.4039      -9.8574       2.4535   351.5
2.3000          -7.4041      -9.8411       2.4370   349.1
2.3010          -7.4222      -9.8260       2.4038   344.4
2.3020          -7.4314      -9.8107       2.3794   340.9
2.3030          -7.4291      -9.7952       2.3661   339.0
2.3040          -7.4432      -9.7801       2.3369   334.8
2.3050          -7.4114      -9.7654       2.3539   337.2
2.3060          -7.3871      -9.7503       2.3632   338.6
2.3070          -7.3982      -9.7368       2.3386   335.0
2.3080          -7.3820      -9.7244       2.3424   335.6
2.3090          -7.3544      -9.7139       2.3595   338.0
2.3100          -7.3738      -9.7055       2.3317   334.1
2.3110          -7.3687      -9.7000       2.3314   334.0
2.3120          -7.3739      -9.6980       2.3240   333.0
2.3130          -7.3419      -9.6994       2.3575   337.7
2.3140          -7.3298      -9.7041       2.3744   340.2
2.3150          -7.3108      -9.7126       2.4018   344.1
2.3160          -7.3097      -9.7245       2.4148   346.0
2.3170          -7.3273      -9.7387       2.4113   345.5
2.3180          -7.3197      -9.7555       2.4358   349.0
2.3190          -7.3101      -9.7733       2.4632   352.9
2.3200          -7.2843      -9.7916       2.5073   359.2
2.3210          -7.2842      -9.8095       2.5253   361.8
2.3220          -7.2752      -9.8246       2.5494   365.2
2.3230          -7.2861      -9.8384       2.5523   365.7
2.3240          -7.2681      -9.8498       2.5817   369.9
2.3250          -7.2840      -9.8590       2.5750   368.9
2.3260          -7.2621      -9.8664       2.6044   373.1
2.3270          -7.2850      -9.8724       2.5874   370.7
2.3280          -7.2586      -9.8783       2.6197   375.3
2.3290          -7.2643      -9.8851       2.6209   375.5
2.3300          -7.2808      -9.8925       2.6117   374.2
2.3310          -7.3043      -9.9011       2.5968   372.0
2.3320          -7.3097      -9.9110       2.6014   372.7
2.3330          -7.2943      -9.9226       2.6283   376.6
2.3340          -7.3120      -9.9349       2.6229   375.8
2.3350          -7.2819      -9.9468       2.6648   381.8
2.3360          -7.2782      -9.9573       2.6791   383.8
2.3370          -7.3077      -9.9654       2.6577   380.8
2.3380          -7.3295      -9.9696       2.6402   378.2
2.3390          -7.3318      -9.9712       2.6394   378.1
2.3400          -7.3192      -9.9695       2.6503   379.7
2.3410          -7.3224      -9.9643       2.6419   378.5
2.3420          -7.3449      -9.9557       2.6108   374.0
2.3430          -7.3772      -9.9457       2.5685   368.0
2.3440          -7.3442      -9.9342       2.5900   371.1
2.3450          -7.3464      -9.9210       2.5746   368.9
2.3460          -7.3556      -9.9078       2.5521   365.6
2.3470          -7.3699      -9.8953       2.5254   361.8
2.3480          -7.3859      -9.8850       2.4990   358.0
2.3490          -7.3717      -9.8773       2.5056   359.0
2.3500          -7.3650      -9.8730       2.5080   359.3
2.3510          -7.3766      -9.8714       2.4948   357.4
2.3520          -7.3331      -9.8717       2.5386   363.7
2.3530          -7.3400      -9.8740       2.5340   363.0
2.3540          -7.3233      -9.8783       2.5550   366.0
2.3550          -7.3636      -9.8821       2.5185   360.8
2.3560          -7.3456      -9.8826       2.5370   363.5
2.3570          -7.3636      -9.8778       2.5142   360.2
2.3580          -7.3549      -9.8684       2.5135   360.1
2.3590          -7.3687      -9.8533       2.4846   356.0
2.3600          -7.3705      -9.8316       2.4611   352.6
2.3610          -7.3645      -9.8029       2.4384   349.3
2.3620          -7.3667      -9.7679       2.4012   344.0
2.3630          -7.3288      -9.7273       2.3985   343.6
2.3640          -7.2973      -9.6812       2.3839   341.5
2.3650          -7.3036      -9.6343       2.3306   333.9
2.3660          -7.3049      -9.5885       2.2836   327.2
2.3670          -7.2805      -9.5450       2.2645   324.4
2.3680          -7.2646      -9.5052       2.2407   321.0
2.3690          -7.2407      -9.4704       2.2296   319.4
2.3700          -7.2586      -9.4438       2.1852   313.1
2.3710          -7.2724      -9.4257       2.1534   308.5
2.3720          -7.2921      -9.4188       2.1268   304.7
2.3730          -7.3181      -9.4241       2.1060   301.7
2.3740          -7.3160      -9.4399       2.1239   304.3
2.3750          -7.3158      -9.4670       2.1512   308.2
2.3760          -7.3297      -9.5031       2.1734   311.4
2.3770          -7.3345      -9.5474       2.2129   317.0
2.3780          -7.3303      -9.5953       2.2650   324.5
2.3790          -7.3158      -9.6418       2.3260   333.2
2.3800          -7.3218      -9.6836       2.3618   338.4
2.3810          -7.3136      -9.7176       2.4040   344.4
2.3820          -7.3254      -9.7405       2.4150   346.0
2.3830          -7.3538      -9.7517       2.3979   343.5
2.3840          -7.3610      -9.7495       2.3884   342.2
2.3850          -7.3702      -9.7341       2.3638   338.7
2.3860          -7.4134      -9.7060       2.2926   328.5
2.3870          -7.4117      -9.6687       2.2570   323.3
2.3880          -7.4271      -9.6258       2.1987   315.0
2.3890          -7.4438      -9.5816       2.1378   306.3
2.3900          -7.4440      -9.5421       2.0981   300.6
2.3910          -7.4325      -9.5098       2.0773   297.6
2.3920          -7.4387      -9.4878       2.0491   293.6
2.3930          -7.4139      -9.4796       2.0657   295.9
2.3940          -7.3884      -9.4863       2.0978   300.5
2.3950          -7.4139      -9.5072       2.0933   299.9
2.3960          -7.4066      -9.5435       2.1368   306.1
2.3970          -7.4065      -9.5914       2.1849   313.0
2.3980          -7.3972      -9.6500       2.2528   322.7
2.3990          -7.3985      -9.7176       2.3191   332.2
2.4000          -7.3991      -9.7885       2.3894   342.3
2.4010          -7.3985      -9.8575       2.4590   352.3
2.4020          -7.3602      -9.9225       2.5623   367.1
2.4030          -7.3621      -9.9805       2.6184   375.1
2.4040          -7.3766     -10.0279       2.6513   379.8
2.4050          -7.4053     -10.0627       2.6573   380.7
2.4060          -7.4096     -10.0846       2.6750   383.2
2.4070          -7.4016     -10.0939       2.6923   385.7
2.4080          -7.3871     -10.0908       2.7036   387.3
2.4090          -7.3648     -10.0771       2.7123   388.6
2.4100          -7.3894     -10.0569       2.6676   382.2
2.4110          -7.4305     -10.0299       2.5994   372.4
2.4120          -7.4646      -9.9986       2.5340   363.0
2.4130          -7.4477      -9.9670       2.5194   360.9
2.4140          -7.4543      -9.9369       2.4827   355.7
2.4150          -7.4660      -9.9115       2.4455   350.4
2.4160          -7.4837      -9.8900       2.4063   344.7
2.4170          -7.4828      -9.8756       2.3928   342.8
2.4180          -7.4685      -9.8698       2.4013   344.0
2.4190          -7.4777      -9.8720       2.3943   343.0
2.4200          -7.5034      -9.8827       2.3793   340.9
2.4210          -7.4874      -9.9015       2.4141   345.9
2.4220          -7.5017      -9.9267       2.4249   347.4
2.4230          -7.5105      -9.9576       2.4471   350.6
2.4240          -7.4998      -9.9920       2.4922   357.0
2.4250          -7.5197     -10.0268       2.5070   359.2
2.4260          -7.5060     -10.0630       2.5571   366.3
2.4270          -7.4985     -10.0984       2.5999   372.5
2.4280          -7.5064     -10.1317       2.6254   376.1
2.4290          -7.5384     -10.1644       2.6260   376.2
2.4300          -7.5533     -10.1967       2.6434   378.7
2.4310          -7.5729     -10.2265       2.6536   380.2
2.4320          -7.5643     -10.2553       2.6910   385.5
2.4330          -7.5614     -10.2812       2.7198   389.7
2.4340          -7.5590     -10.3041       2.7451   393.3
2.4350          -7.5630     -10.3234       2.7604   395.5
2.4360          -7.5526     -10.3372       2.7845   398.9
2.4370          -7.5573     -10.3435       2.7862   399.2
2.4380          -7.5689     -10.3424       2.7735   397.3
2.4390          -7.5759     -10.3337       2.7577   395.1
2.4400          -7.5934     -10.3175       2.7241   390.3
2.4410          -7.5653     -10.2937       2.7284   390.9
2.4420          -7.5533     -10.2642       2.7109   388.4
2.4430          -7.5245     -10.2305       2.7060   387.7
2.4440          -7.5405     -10.1952       2.6547   380.3
2.4450          -7.5257     -10.1597       2.6340   377.4
2.4460          -7.5097     -10.1277       2.6180   375.1
2.4470          -7.5116     -10.1011       2.5895   371.0
2.4480          -7.5104     -10.0815       2.5711   368.4
2.4490          -7.5128     -10.0720       2.5592   366.6
2.4500          -7.5157     -10.0728       2.5571   366.3
2.4510          -7.5290     -10.0819       2.5529   365.7
2.4520          -7.4988     -10.0994       2.6006   372.6
2.4530          -7.4980     -10.1252       2.6272   376.4
2.4540          -7.5185     -10.1570       2.6385   378.0
2.4550          -7.5524     -10.1925       2.6401   378.2
2.4560          -7.5476     -10.2287       2.6811   384.1
2.4570          -7.5739     -10.2613       2.6874   385.0
2.4580          -7.5855     -10.2889       2.7034   387.3
2.4590          -7.5959     -10.3095       2.7136   388.8
2.4600          -7.6202     -10.3208       2.7007   386.9
2.4610          -7.6162     -10.3227       2.7064   387.7
2.4620          -7.5970     -10.3148       2.7178   389.4
2.4630          -7.5815     -10.2980       2.7166   389.2
2.4640          -7.5970     -10.2739       2.6769   383.5
2.4650          -7.5596     -10.2454       2.6857   384.8
2.4660          -7.5678     -10.2149       2.6471   379.2
2.4670          -7.5712     -10.1845       2.6133   374.4
2.4680          -7.5710     -10.1580       2.5870   370.6
2.4690          -7.5820     -10.1362       2.5542   365.9
2.4700          -7.5641     -10.1209       2.5568   366.3
2.4710          -7.5981     -10.1146       2.5165   360.5
2.4720          -7.6042     -10.1175       2.5133   360.1
2.4730          -7.6034     -10.1291       2.5257   361.8
2.4740          -7.6090     -10.1476       2.5386   363.7
2.4750          -7.6017     -10.1726       2.5709   368.3
2.4760          -7.6352     -10.2003       2.5651   367.5
2.4770          -7.6477     -10.2288       2.5811   369.8
2.4780          -7.6598     -10.2536       2.5938   371.6
2.4790          -7.6835     -10.2739       2.5905   371.1
2.4800          -7.7037     -10.2858       2.5821   369.9
2.4810          -7.7091     -10.2896       2.5805   369.7
2.4820          -7.7094     -10.2836       2.5743   368.8
2.4830          -7.7388     -10.2687       2.5299   362.4
2.4840          -7.7672     -10.2456       2.4784   355.1
2.4850          -7.7477     -10.2148       2.4671   353.5
2.4860          -7.7550     -10.1782       2.4233   347.2
2.4870          -7.7439     -10.1383       2.3943   343.0
2.4880          -7.7550     -10.0964       2.3414   335.4
2.4890          -7.7463     -10.0556       2.3093   330.8
2.4900          -7.7505     -10.0178       2.2673   324.8
2.4910          -7.7536      -9.9849       2.2313   319.7
2.4920          -7.7432      -9.9568       2.2136   317.1
2.4930          -7.7315      -9.9339       2.2024   315.5
2.4940          -7.7255      -9.9185       2.1930   314.2
2.4950          -7.7351      -9.9095       2.1744   311.5
2.4960          -7.7253      -9.9080       2.1827   312.7
2.4970          -7.7080      -9.9127       2.2047   315.9
2.4980          -7.6862      -9.9220       2.2358   320.3
2.4990          -7.6697      -9.9355       2.2658   324.6
2.5000          -7.6287      -9.9512       2.3225   332.7
2.5010          -7.6232      -9.9674       2.3441   335.8
2.5020          -7.6429      -9.9804       2.3374   334.9
2.5030          -7.6533      -9.9913       2.3380   335.0
2.5040          -7.6658      -9.9996       2.3339   334.4
2.5050          -7.6624     -10.0047       2.3423   335.6
2.5060          -7.6450     -10.0063       2.3614   338.3
2.5070          -7.6417     -10.0051       2.3634   338.6
2.5080          -7.6452     -10.0008       2.3556   337.5
2.5090          -7.6205      -9.9935       2.3730   340.0
2.5100          -7.6061      -9.9827       2.3767   340.5
2.5110          -7.5930      -9.9704       2.3774   340.6
2.5120          -7.5622      -9.9560       2.3938   342.9
2.5130          -7.5476      -9.9398       2.3922   342.7
2.5140          -7.5201      -9.9240       2.4039   344.4
2.5150          -7.5345      -9.9093       2.3748   340.2
2.5160          -7.5380      -9.8972       2.3591   338.0
2.5170          -7.5451      -9.8889       2.3437   335.8
2.5180          -7.5441      -9.8838       2.3397   335.2
2.5190          -7.5504      -9.8819       2.3314   334.0
2.5200          -7.5331      -9.8844       2.3513   336.9
2.5210          -7.5270      -9.8907       2.3637   338.6
2.5220          -7.5167      -9.8999       2.3832   341.4
2.5230          -7.5183      -9.9116       2.3933   342.9
2.5240          -7.5176      -9.9270       2.4094   345.2
2.5250          -7.5145      -9.9461       2.4317   348.4
2.5260          -7.5230      -9.9678       2.4448   350.3
2.5270          -7.5457      -9.9907       2.4450   350.3
2.5280          -7.5653     -10.0146       2.4493   350.9
2.5290          -7.5528     -10.0391       2.4862   356.2
2.5300          -7.5538     -10.0632       2.5095   359.5
2.5310          -7.5550     -10.0857       2.5307   362.6
2.5320          -7.5466     -10.1044       2.5578   366.4
2.5330          -7.5324     -10.1192       2.5868   370.6
2.5340          -7.5315     -10.1301       2.5986   372.3
2.5350          -7.5186     -10.1389       2.6202   375.4
2.5360          -7.5111     -10.1459       2.6349   377.5
2.5370          -7.5067     -10.1541       2.6474   379.3
2.5380          -7.5033     -10.1638       2.6605   381.2
2.5390          -7.5104     -10.1754       2.6650   381.8
2.5400          -7.5125     -10.1909       2.6783   383.7
2.5410          -7.5108     -10.2106       2.6999   386.8
2.5420          -7.5133     -10.2341       2.7207   389.8
2.5430          -7.5007     -10.2584       2.7576   395.1
2.5440          -7.5077     -10.2832       2.7755   397.6
2.5450          -7.5206     -10.3058       2.7852   399.0
2.5460          -7.5197     -10.3230       2.8033   401.6
2.5470          -7.5050     -10.3370       2.8320   405.7
2.5480          -7.4948     -10.3475       2.8526   408.7
2.5490          -7.4810     -10.3529       2.8719   411.4
2.5500          -7.5240     -10.3543       2.8303   405.5
2.5510          -7.5270     -10.3531       2.8261   404.9
2.5520          -7.5270     -10.3492       2.8222   404.3
2.5530          -7.5212     -10.3416       2.8204   404.1
2.5540          -7.5116     -10.3285       2.8170   403.6
2.5550          -7.5304     -10.3094       2.7790   398.1
2.5560          -7.5482     -10.2823       2.7341   391.7
2.5570          -7.5564     -10.2485       2.6921   385.7
2.5580          -7.5399     -10.2089       2.6690   382.4
2.5590          -7.5443     -10.1627       2.6184   375.1
2.5600          -7.5588     -10.1132       2.5544   366.0
2.5610          -7.5444     -10.0637       2.5194   360.9
2.5620          -7.5537     -10.0170       2.4632   352.9
2.5630          -7.5593      -9.9753       2.4160   346.1
2.5640          -7.5817      -9.9408       2.3591   338.0
2.5650          -7.5822      -9.9160       2.3338   334.4
2.5660          -7.5898      -9.9012       2.3114   331.1
2.5670          -7.6003      -9.8967       2.2964   329.0
2.5680          -7.6496      -9.9022       2.2527   322.7
2.5690          -7.6789      -9.9186       2.2397   320.9
2.5700          -7.6784      -9.9440       2.2656   324.6
2.5710          -7.6801      -9.9761       2.2961   328.9
2.5720          -7.6995     -10.0134       2.3139   331.5
2.5730          -7.7113     -10.0524       2.3411   335.4
2.5740          -7.7336     -10.0896       2.3560   337.5
2.5750          -7.7280     -10.1229       2.3949   343.1
2.5760          -7.6795     -10.1524       2.4729   354.3
2.5770          -7.7072     -10.1745       2.4673   353.5
2.5780          -7.7186     -10.1890       2.4704   353.9
2.5790          -7.7180     -10.1958       2.4778   355.0
2.5800          -7.7236     -10.1961       2.4725   354.2
2.5810          -7.7306     -10.1922       2.4616   352.7
2.5820          -7.7239     -10.1848       2.4609   352.6
2.5830          -7.7215     -10.1737       2.4522   351.3
2.5840          -7.7249     -10.1592       2.4343   348.7
2.5850          -7.7143     -10.1407       2.4265   347.6
2.5860          -7.7190     -10.1186       2.3995   343.8
2.5870          -7.6994     -10.0941       2.3947   343.1
2.5880          -7.7055     -10.0671       2.3616   338.3
2.5890          -7.7043     -10.0393       2.3351   334.5
2.5900          -7.7324     -10.0111       2.2787   326.5
2.5910          -7.7147      -9.9824       2.2677   324.9
2.5920          -7.7190      -9.9536       2.2346   320.1
2.5930          -7.6826      -9.9243       2.2417   321.2
2.5940          -7.6756      -9.8941       2.2185   317.8
2.5950          -7.6648      -9.8635       2.1987   315.0
2.5960          -7.6452      -9.8343       2.1891   313.6
2.5970          -7.6480      -9.8078       2.1598   309.4
2.5980          -7.6405      -9.7842       2.1437   307.1
2.5990          -7.6420      -9.7651       2.1232   304.2
2.6000          -7.6578      -9.7524       2.0946   300.1
2.6010          -7.6529      -9.7458       2.0929   299.8
2.6020          -7.6509      -9.7454       2.0945   300.1
2.6030          -7.6474      -9.7525       2.1050   301.6
2.6040          -7.6621      -9.7664       2.1043   301.5
2.6050          -7.6632      -9.7878       2.1247   304.4
2.6060          -7.6862      -9.8169       2.1307   305.3
2.6070          -7.6753      -9.8544       2.1791   312.2
2.6080          -7.6839      -9.8979       2.2140   317.2
2.6090          -7.6654      -9.9460       2.2806   326.7
2.6100          -7.6557      -9.9971       2.3414   335.4
2.6110          -7.6303     -10.0492       2.4189   346.5
2.6120          -7.6217     -10.0993       2.4777   355.0
2.6130          -7.6218     -10.1464       2.5246   361.7
2.6140          -7.6214     -10.1897       2.5683   368.0
2.6150          -7.6388     -10.2273       2.5884   370.8
2.6160          -7.6067     -10.2568       2.6501   379.7
2.6170          -7.6160     -10.2759       2.6599   381.1
2.6180          -7.6303     -10.2824       2.6520   379.9
2.6190          -7.6589     -10.2755       2.6166   374.9
2.6200          -7.6381     -10.2559       2.6178   375.0
2.6210          -7.6107     -10.2252       2.6146   374.6
2.6220          -7.6324     -10.1858       2.5534   365.8
2.6230          -7.6266     -10.1392       2.5126   360.0
2.6240          -7.6113     -10.0890       2.4776   355.0
2.6250          -7.6251     -10.0380       2.4129   345.7
2.6260          -7.6219      -9.9885       2.3667   339.1
2.6270          -7.6404      -9.9441       2.3037   330.0
2.6280          -7.6123      -9.9070       2.2947   328.8
2.6290          -7.6000      -9.8793       2.2794   326.6
2.6300          -7.5964      -9.8615       2.2652   324.5
2.6310          -7.5767      -9.8544       2.2777   326.3
2.6320          -7.5629      -9.8579       2.2950   328.8
2.6330          -7.5457      -9.8721       2.3264   333.3
2.6340          -7.5266      -9.8928       2.3662   339.0
2.6350          -7.5078      -9.9183       2.4105   345.3
2.6360          -7.4992      -9.9485       2.4493   350.9
2.6370          -7.5075      -9.9804       2.4730   354.3
2.6380          -7.5509     -10.0110       2.4601   352.4
2.6390          -7.5481     -10.0397       2.4915   357.0
2.6400          -7.5458     -10.0638       2.5180   360.7
2.6410          -7.5408     -10.0827       2.5419   364.2
2.6420          -7.5262     -10.0950       2.5688   368.0
2.6430          -7.5085     -10.1008       2.5923   371.4
2.6440          -7.4937     -10.0998       2.6061   373.4
2.6450          -7.5130     -10.0918       2.5788   369.5
2.6460          -7.5317     -10.0780       2.5463   364.8
2.6470          -7.5269     -10.0583       2.5313   362.7
2.6480          -7.5475     -10.0358       2.4883   356.5
2.6490          -7.5297     -10.0151       2.4853   356.1
2.6500          -7.5272      -9.9959       2.4687   353.7
2.6510          -7.5195      -9.9813       2.4618   352.7
2.6520          -7.5351      -9.9733       2.4382   349.3
2.6530          -7.5335      -9.9734       2.4399   349.6
2.6540          -7.5131      -9.9841       2.4710   354.0
2.6550          -7.5027     -10.0063       2.5036   358.7
2.6560          -7.5341     -10.0358       2.5016   358.4
2.6570          -7.5499     -10.0716       2.5218   361.3
2.6580          -7.5737     -10.1121       2.5384   363.7
2.6590          -7.5689     -10.1563       2.5874   370.7
2.6600          -7.5988     -10.2008       2.6020   372.8
2.6610          -7.5896     -10.2418       2.6522   380.0
2.6620          -7.6043     -10.2764       2.6721   382.8
2.6630          -7.5952     -10.3046       2.7095   388.2
2.6640          -7.6051     -10.3221       2.7170   389.3
2.6650          -7.6260     -10.3260       2.7000   386.8
2.6660          -7.6354     -10.3167       2.6814   384.1
2.6670          -7.6432     -10.2953       2.6521   380.0
2.6680          -7.6544     -10.2640       2.6096   373.9
2.6690          -7.6309     -10.2262       2.5952   371.8
2.6700          -7.6527     -10.1845       2.5318   362.7
2.6710          -7.6600     -10.1436       2.4836   355.8
2.6720          -7.6901     -10.1059       2.4158   346.1
2.6730          -7.7022     -10.0760       2.3738   340.1
2.6740          -7.6921     -10.0579       2.3658   338.9
2.6750          -7.6897     -10.0523       2.3626   338.5
2.6760          -7.6696     -10.0586       2.3890   342.3
2.6770          -7.6595     -10.0786       2.4191   346.6
2.6780          -7.6567     -10.1118       2.4551   351.7
2.6790          -7.6455     -10.1569       2.5114   359.8
2.6800          -7.6677     -10.2095       2.5418   364.2
2.6810          -7.6607     -10.2669       2.6062   373.4
2.6820          -7.6635     -10.3244       2.6609   381.2
2.6830          -7.6984     -10.3773       2.6788   383.8
2.6840          -7.7166     -10.4236       2.7071   387.8
2.6850          -7.7088     -10.4620       2.7532   394.4
2.6860          -7.6988     -10.4890       2.7902   399.7
2.6870          -7.7299     -10.5037       2.7738   397.4
2.6880          -7.7403     -10.5080       2.7677   396.5
2.6890          -7.7409     -10.5014       2.7604   395.5
2.6900          -7.7589     -10.4844       2.7255   390.5
2.6910          -7.7679     -10.4612       2.6933   385.9
2.6920          -7.7633     -10.4331       2.6697   382.5
2.6930          -7.7579     -10.4026       2.6447   378.9
2.6940          -7.7404     -10.3726       2.6323   377.1
2.6950          -7.7194     -10.3444       2.6250   376.1
2.6960          -7.7148     -10.3191       2.6043   373.1
2.6970          -7.7147     -10.2997       2.5850   370.3
2.6980          -7.7083     -10.2899       2.5816   369.9
2.6990          -7.6873     -10.2890       2.6017   372.7
2.7000          -7.6842     -10.2957       2.6115   374.1
2.7010          -7.7129     -10.3118       2.5989   372.3
2.7020          -7.7237     -10.3351       2.6113   374.1
2.7030          -7.7258     -10.3639       2.6380   377.9
2.7040          -7.7234     -10.3969       2.6735   383.0
2.7050          -7.6939     -10.4315       2.7376   392.2
2.7060          -7.6804     -10.4652       2.7848   399.0
2.7070          -7.6771     -10.4969       2.8198   404.0
2.7080          -7.7106     -10.5250       2.8145   403.2
2.7090          -7.7059     -10.5499       2.8440   407.4
2.7100          -7.7009     -10.5716       2.8707   411.3
2.7110          -7.6877     -10.5905       2.9028   415.9
2.7120          -7.7148     -10.6054       2.8906   414.1
2.7130          -7.6960     -10.6156       2.9196   418.3
2.7140          -7.6761     -10.6215       2.9454   422.0
2.7150          -7.6686     -10.6218       2.9532   423.1
2.7160          -7.6950     -10.6163       2.9214   418.5
2.7170          -7.6942     -10.6036       2.9094   416.8
2.7180          -7.7202     -10.5826       2.8624   410.1
2.7190          -7.7223     -10.5557       2.8334   405.9
2.7200          -7.7479     -10.5241       2.7762   397.7
2.7210          -7.7622     -10.4893       2.7272   390.7
2.7220          -7.7529     -10.4501       2.6972   386.4
2.7230          -7.7370     -10.4095       2.6725   382.9
2.7240          -7.7489     -10.3666       2.6176   375.0
2.7250          -7.7463     -10.3238       2.5774   369.3
2.7260          -7.7420     -10.2804       2.5385   363.7
2.7270          -7.7349     -10.2386       2.5037   358.7
2.7280          -7.7192     -10.1966       2.4774   354.9
2.7290          -7.7226     -10.1548       2.4322   348.5
2.7300          -7.7126     -10.1146       2.4020   344.1
2.7310          -7.7229     -10.0781       2.3552   337.4
2.7320          -7.7316     -10.0452       2.3135   331.5
2.7330          -7.7153     -10.0151       2.2998   329.5
2.7340          -7.7138      -9.9876       2.2738   325.8
2.7350          -7.6919      -9.9640       2.2721   325.5
2.7360          -7.6896      -9.9448       2.2552   323.1
2.7370          -7.6872      -9.9323       2.2450   321.6
2.7380          -7.6491      -9.9256       2.2765   326.1
2.7390          -7.6584      -9.9247       2.2663   324.7
2.7400          -7.6552      -9.9306       2.2753   326.0
2.7410          -7.6341      -9.9424       2.3083   330.7
2.7420          -7.6337      -9.9610       2.3274   333.4
2.7430          -7.6313      -9.9845       2.3532   337.1
2.7440          -7.6129     -10.0129       2.4000   343.8
2.7450          -7.6040     -10.0453       2.4413   349.8
2.7460          -7.6026     -10.0794       2.4768   354.8
2.7470          -7.5954     -10.1112       2.5158   360.4
2.7480          -7.5825     -10.1411       2.5586   366.6
2.7490          -7.5801     -10.1670       2.5869   370.6
2.7500          -7.5891     -10.1874       2.5983   372.2
2.7510          -7.6204     -10.2022       2.5818   369.9
2.7520          -7.6075     -10.2086       2.6011   372.6
2.7530          -7.6029     -10.2068       2.6039   373.1
2.7540          -7.6232     -10.1948       2.5716   368.4
2.7550          -7.6010     -10.1737       2.5727   368.6
2.7560          -7.5870     -10.1441       2.5570   366.3
2.7570          -7.5898     -10.1073       2.5175   360.7
2.7580          -7.5987     -10.0656       2.4669   353.4
2.7590          -7.5993     -10.0201       2.4208   346.8
2.7600          -7.5946      -9.9736       2.3790   340.8
2.7610          -7.5712      -9.9265       2.3553   337.4
2.7620          -7.5443      -9.8827       2.3385   335.0
2.7630          -7.5579      -9.8440       2.2861   327.5
2.7640          -7.5511      -9.8136       2.2625   324.1
2.7650          -7.5363      -9.7909       2.2547   323.0
2.7660          -7.5479      -9.7783       2.2304   319.5
2.7670          -7.5516      -9.7770       2.2254   318.8
2.7680          -7.5448      -9.7869       2.2422   321.2
2.7690          -7.5595      -9.8074       2.2479   322.0
2.7700          -7.5501      -9.8391       2.2890   327.9
2.7710          -7.5290      -9.8789       2.3499   336.7
2.7720          -7.5239      -9.9251       2.4012   344.0
2.7730          -7.5300      -9.9742       2.4442   350.2
2.7740          -7.5304     -10.0246       2.4941   357.3
2.7750          -7.5338     -10.0694       2.5356   363.3
2.7760          -7.5227     -10.1070       2.5843   370.2
2.7770          -7.5178     -10.1348       2.6170   374.9
2.7780          -7.5295     -10.1514       2.6219   375.6
2.7790          -7.5155     -10.1550       2.6395   378.1
2.7800          -7.5196     -10.1459       2.6263   376.3
2.7810          -7.5150     -10.1254       2.6103   374.0
2.7820          -7.5218     -10.0933       2.5715   368.4
2.7830          -7.5133     -10.0533       2.5399   363.9
2.7840          -7.5116     -10.0111       2.4994   358.1
2.7850          -7.5124      -9.9703       2.4579   352.1
2.7860          -7.5069      -9.9341       2.4272   347.7
2.7870          -7.5296      -9.9043       2.3747   340.2
2.7880          -7.5340      -9.8836       2.3496   336.6
2.7890          -7.5756      -9.8764       2.3007   329.6
2.7900          -7.5808      -9.8816       2.3008   329.6
2.7910          -7.5670      -9.9024       2.3354   334.6
2.7920          -7.5838      -9.9376       2.3538   337.2
2.7930          -7.5738      -9.9822       2.4084   345.0
2.7940          -7.5949     -10.0328       2.4379   349.3
2.7950          -7.6037     -10.0872       2.4835   355.8
2.7960          -7.5795     -10.1419       2.5624   367.1
2.7970          -7.5710     -10.1946       2.6237   375.9
2.7980          -7.5580     -10.2409       2.6829   384.4
2.7990          -7.5662     -10.2781       2.7119   388.5
